condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
C_goldilocks_weak_seed14,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650644,1.1978983532140843,0,
C_goldilocks_weak_seed14,1,0.5668,0.6092592592592593,0.4667785234899329,2.124403904764303,0.4740116506416679,0.1508228897334209,0.8855190732049772,12000,0.45666666666666667
C_goldilocks_weak_seed14,2,0.5626,0.6074074074074074,0.4570469798657718,2.135970344655299,0.43850496218481416,0.13639262490440865,0.8439700702922034,12066,0.4494447207028013
C_goldilocks_weak_seed14,3,0.5519,0.5992877492877493,0.44026845637583895,2.123296219745381,0.41551544396015067,0.12783337150874854,0.8381729526078909,12093,0.45125279087075165
C_goldilocks_weak_seed14,4,0.5461,0.591025641025641,0.44026845637583895,2.130547914834189,0.4004775665956327,0.12499649017355216,0.8381729526078909,12076,0.45917522358396823
C_goldilocks_weak_seed14,5,0.5379,0.5841880341880342,0.42885906040268457,2.1101824468095836,0.3930425881081257,0.10536051565671518,0.8209805520675575,12100,0.46289256198347106
C_goldilocks_weak_seed14,6,0.5324,0.5836182336182336,0.411744966442953,2.112420738995395,0.37833644071845185,0.11372876532722254,0.8381729526078909,12122,0.472034317769345
C_goldilocks_weak_seed14,7,0.522,0.5719373219373219,0.40436241610738255,2.110845897079062,0.3746934494399562,0.10536051565671518,0.8324092478911541,12065,0.47194363862411937
C_goldilocks_weak_seed14,8,0.5273,0.5742165242165242,0.4167785234899329,2.1062225549296345,0.3674470409191995,0.09982033528110595,0.8266785731821823,12114,0.4804358593363051
C_goldilocks_weak_seed14,9,0.518,0.566096866096866,0.4046979865771812,2.1064013747790313,0.34955747616845007,0.09706171284202933,0.8209805520675575,12096,0.4817294973544973
C_goldilocks_weak_seed14,10,0.5159,0.5641025641025641,0.4023489932885906,2.097461663059821,0.34601764946333097,0.08883121370552283,0.8040787412649923,12133,0.4829803016566389
C_goldilocks_weak_seed14,11,0.5115,0.5639601139601139,0.38791946308724834,2.0922805592934584,0.3285040669706472,0.08610269905232185,0.8096809968136497,12093,0.5003721161002233
C_goldilocks_weak_seed14,12,0.505,0.5548433048433048,0.3875838926174497,2.0993151739637703,0.33897536683792795,0.08883121370552283,0.8096809968136497,12067,0.5115604541311014
C_goldilocks_weak_seed14,13,0.513,0.561965811965812,0.3976510067114094,2.100496187889583,0.3424903089453676,0.08338160893796408,0.8040787412649923,12040,0.5023255813953489
C_goldilocks_weak_seed14,14,0.5159,0.5655270655270656,0.398993288590604,2.0956555123111884,0.33198233134696714,0.09156719352439464,0.815314814531893,12044,0.5083028894055132
C_goldilocks_weak_seed14,15,0.5119,0.5603988603988604,0.3976510067114094,2.1079625439249297,0.3285040669706472,0.08338160893796408,0.815314814531893,12029,0.4992933743453321
C_goldilocks_weak_seed14,16,0.513,0.561965811965812,0.3976510067114094,2.09694582394742,0.3250378589941657,0.09706171284202933,0.7880088256100867,12070,0.5195526097763049
C_goldilocks_weak_seed14,17,0.5046,0.5517094017094017,0.39362416107382553,2.116635283463096,0.3250378589941657,0.09156719352439464,0.8040787412649923,12112,0.49933949801849403
C_goldilocks_weak_seed14,18,0.5022,0.5477207977207977,0.39496644295302014,2.0982681667367924,0.32158362412608305,0.07796154146863075,0.7985076962155494,12081,0.5085671715917557
C_goldilocks_weak_seed14,19,0.5097,0.5561253561253561,0.4003355704697987,2.113836600932737,0.3250378589941657,0.08883121370552283,0.7819783942643752,12107,0.5196167506401256
C_goldilocks_weak_seed14,20,0.5061,0.5508547008547009,0.4006711409395973,2.080934220516552,0.32158362412608305,0.08883121370552283,0.7765287894968225,12063,0.5202685899030092
