condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
B_high_surprisal_weak_seed19,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650646,1.1978983532140843,0,
B_high_surprisal_weak_seed19,1,0.5754,0.6213675213675214,0.4671140939597315,2.0147786464028843,0.6069694843170581,0.23889190828107915,0.9352187417571262,6000,0.5878333333333333
B_high_surprisal_weak_seed19,2,0.5863,0.636039886039886,0.4691275167785235,2.1086607868798453,0.5933018455884193,0.23889190828107915,0.9162907318716551,6021,0.5472512871616011
B_high_surprisal_weak_seed19,3,0.5877,0.6403133903133903,0.46375838926174495,2.1090859570165823,0.5933018455884193,0.27115277049925895,0.9100601821210346,6020,0.5528239202657808
B_high_surprisal_weak_seed19,4,0.5859,0.6455840455840456,0.4453020134228188,2.0998047421627435,0.5798184952511564,0.24846135929721758,0.8915981192813447,6080,0.5208881578947369
B_high_surprisal_weak_seed19,5,0.5848,0.6401709401709401,0.45436241610738254,2.084851520831338,0.5709295478339264,0.25167163492746175,0.8915981192813447,6115,0.52886345053148
B_high_surprisal_weak_seed19,6,0.5848,0.6333333333333333,0.4704697986577181,2.116376713502945,0.5798184952511564,0.23889190828107915,0.8915981192813447,6057,0.5296351329040779
B_high_surprisal_weak_seed19,7,0.5862,0.6376068376068376,0.4651006711409396,2.094450527608474,0.5798184952511564,0.22941316432654726,0.8915981192813447,6116,0.5431654676258992
B_high_surprisal_weak_seed19,8,0.5832,0.6353276353276354,0.4604026845637584,2.078150279246568,0.5621189181517869,0.23889190828107915,0.8734707346888317,6011,0.5350191315920811
B_high_surprisal_weak_seed19,9,0.5793,0.6408831908831909,0.4342281879194631,2.1048263383189627,0.5709295478339264,0.26136476413310883,0.8734707346888317,6045,0.5280397022332506
B_high_surprisal_weak_seed19,10,0.583,0.6398860398860399,0.448993288590604,2.1082274884188377,0.5665145296248172,0.22941316432654726,0.8675005677023422,6116,0.5338456507521255
B_high_surprisal_weak_seed19,11,0.5833,0.6387464387464388,0.4526845637583893,2.075251099804814,0.5709295478339264,0.2581232702089421,0.8734707346888317,6001,0.5280786535577404
B_high_surprisal_weak_seed19,12,0.5838,0.6297720797720797,0.475503355704698,2.1217768059753714,0.5753641449017841,0.24207156119845472,0.8915981192813447,6126,0.5319947763630428
B_high_surprisal_weak_seed19,13,0.5897,0.6455840455840456,0.45805369127516776,2.0902310143330824,0.5709295478339264,0.23889190828107915,0.8855190732049772,6036,0.540258449304175
B_high_surprisal_weak_seed19,14,0.5889,0.6405982905982905,0.4671140939597315,2.0862239541441676,0.5709295478339264,0.23889190828107915,0.8794767587490292,6068,0.5247198417930126
B_high_surprisal_weak_seed19,15,0.5841,0.6357549857549858,0.46241610738255035,2.091432289631625,0.5577425435519956,0.22002342397672006,0.8734707346888317,6099,0.5204131824889326
B_high_surprisal_weak_seed19,16,0.5728,0.6300569800569801,0.43791946308724833,2.084372071106722,0.5621189181517869,0.21691300156233143,0.8855190732049772,6082,0.5226899046366327
B_high_surprisal_weak_seed19,17,0.5784,0.6381766381766382,0.4375838926174497,2.096008039379794,0.5798184952511564,0.22314355131295974,0.8855190732049772,6066,0.5459940652818991
B_high_surprisal_weak_seed19,18,0.5869,0.6415954415954416,0.45805369127516776,2.068805049837098,0.5665145296248172,0.21691300156233143,0.8794767587490292,6082,0.5332127589608682
B_high_surprisal_weak_seed19,19,0.5876,0.6415954415954416,0.4604026845637584,2.0862735124498486,0.5577425435519956,0.22314355131295974,0.8675005677023422,6122,0.5325057170859196
B_high_surprisal_weak_seed19,20,0.5783,0.6340455840455841,0.4469798657718121,2.06950353904775,0.5709295478339264,0.2325627732294396,0.8734707346888317,6075,0.5336625514403293
