condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
J_ensemble_naive_seed3,0,0.5526,0.5968660968660968,0.4483221476510067,,0.9316673224703362,0.41091541140579374,1.2614038040714957,0,0,,
J_ensemble_naive_seed3,1,0.5122,0.5569800569800569,0.40671140939597317,2.1525256426208985,0.5351049105145884,0.15972430531399393,0.9524954686870896,5000,5000,0.4484,0.52595
J_ensemble_naive_seed3,2,0.4957,0.5417378917378918,0.387248322147651,2.12785484442069,0.3730825255161523,0.09484522524759507,0.8223237415744036,5000,10000,0.479,0.73325
J_ensemble_naive_seed3,3,0.4858,0.5319088319088319,0.37718120805369126,2.126384074446979,0.2810364739901236,0.07909324771446952,0.7332494763098205,5000,15000,0.5014,0.78625
J_ensemble_naive_seed3,4,0.478,0.5250712250712251,0.36711409395973155,2.138526960801914,0.2408161563785171,0.0695508419486308,0.6926841733660443,5000,20000,0.5062,0.81785
J_ensemble_naive_seed3,5,0.4749,0.5225071225071225,0.362751677852349,2.127946520767166,0.21136189702463243,0.06177410308590149,0.644094739046488,5000,25000,0.512,0.82495
J_ensemble_naive_seed3,6,0.4711,0.5186609686609687,0.35906040268456374,2.127811999355285,0.1949352492056582,0.058993884527413325,0.6156436628453875,5000,30000,0.525,0.83325
J_ensemble_naive_seed3,7,0.4689,0.5166666666666667,0.35637583892617447,2.125410347029122,0.17556791306820607,0.05066647084950159,0.5808074583254714,5000,35000,0.5232,0.8427
J_ensemble_naive_seed3,8,0.4665,0.5155270655270655,0.351006711409396,2.1292057780002236,0.1574137843388242,0.053992915270792544,0.5486754426872058,5000,40000,0.5244,0.849
J_ensemble_naive_seed3,9,0.4658,0.5136752136752136,0.3530201342281879,2.1227795606937954,0.15084163304170783,0.04254612386808405,0.5307975146407646,5000,45000,0.539,0.85655
J_ensemble_naive_seed3,10,0.4644,0.5126780626780627,0.35067114093959734,2.111408858612922,0.14982506811062318,0.048156003691570456,0.5087816424242152,5000,50000,0.5312,0.85405
J_ensemble_naive_seed3,11,0.4622,0.5098290598290598,0.35,2.1268362956543045,0.14077314836206822,0.04015708802189564,0.5117145321677583,5000,50000,0.5294,0.8614
J_ensemble_naive_seed3,12,0.4607,0.5091168091168091,0.3466442953020134,2.118879591391916,0.14030959812090635,0.04298602575502792,0.5020030432954122,5000,50000,0.5344,0.86225
J_ensemble_naive_seed3,13,0.4593,0.5071225071225072,0.3466442953020134,2.1171248584534412,0.1378630341390699,0.03814122556129205,0.4991909176140652,5000,50000,0.5222,0.8714
J_ensemble_naive_seed3,14,0.4585,0.5068376068376068,0.3446308724832215,2.129090253218932,0.13193457862834182,0.045373054672005184,0.4634214396468609,5000,50000,0.5452,0.8672
J_ensemble_naive_seed3,15,0.4576,0.5058404558404559,0.34395973154362414,2.117964750625644,0.13089229019035498,0.04273479224029582,0.4554988045932586,5000,50000,0.5326,0.8737
J_ensemble_naive_seed3,16,0.456,0.5045584045584045,0.3416107382550336,2.123398616576137,0.12716709585750124,0.04160650267705119,0.4482995277368814,5000,50000,0.5398,0.8726
J_ensemble_naive_seed3,17,0.4545,0.502991452991453,0.3402684563758389,2.121746642074602,0.12645002849564826,0.037672340332181885,0.4359679106846492,5000,50000,0.5384,0.87725
J_ensemble_naive_seed3,18,0.4537,0.501994301994302,0.33993288590604026,2.134040265660066,0.1267674987656543,0.039358091890515964,0.42758741070928036,5000,50000,0.5402,0.8746
J_ensemble_naive_seed3,19,0.4534,0.5014245014245015,0.3402684563758389,2.114876185088941,0.11793665446707671,0.035576229949358766,0.4131475490304034,5000,50000,0.539,0.8774
J_ensemble_naive_seed3,20,0.4527,0.5005698005698006,0.33993288590604026,2.1102647964464785,0.11553167473069845,0.03693420807447708,0.4098532027301974,5000,50000,0.5422,0.87965
