condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
I_diverse_ensemble_accumulate_seed3,0,0.5526,0.5968660968660968,0.4483221476510067,,0.9316673224703362,0.41091541140579374,1.2614038040714957,0,0,,
I_diverse_ensemble_accumulate_seed3,1,0.5461,0.5891737891737892,0.4446308724832215,0.046288119943226874,0.9572986325431365,0.3826141441915606,1.2728256148190773,504,504,0.0,0.52595
I_diverse_ensemble_accumulate_seed3,2,0.5449,0.586039886039886,0.44798657718120805,0.0728395632450351,0.9541390027016454,0.3662604087702809,1.2800845339297737,507,1011,0.0039447731755424065,0.5107
I_diverse_ensemble_accumulate_seed3,3,0.5456,0.5847578347578347,0.4533557046979866,0.1446218376397917,0.9606709080697045,0.32252783692387754,1.2804416946262267,517,1528,0.013539651837524178,0.51005
I_diverse_ensemble_accumulate_seed3,4,0.5428,0.5784900284900285,0.4587248322147651,0.15701295866435447,0.9661153410745701,0.2659940342811283,1.2792077552265626,519,2047,0.017341040462427744,0.50065
I_diverse_ensemble_accumulate_seed3,5,0.5403,0.5756410256410256,0.4570469798657718,0.19683246901013113,0.962882527621508,0.1971406651343859,1.2919835223110117,526,2573,0.030418250950570342,0.5101
I_diverse_ensemble_accumulate_seed3,6,0.5349,0.5680911680911681,0.45671140939597316,0.22248772265211328,0.973069585858171,0.15438525439611017,1.2964498712181396,531,3104,0.05084745762711865,0.5018
I_diverse_ensemble_accumulate_seed3,7,0.5328,0.5642450142450143,0.4587248322147651,0.2930027576458155,0.9817285173407909,0.12496914366314278,1.300410441953752,547,3651,0.056672760511883,0.48415
I_diverse_ensemble_accumulate_seed3,8,0.5335,0.5670940170940171,0.45436241610738254,0.29692912319660925,0.9778086311128542,0.08846068389438295,1.2976347886053121,548,4199,0.072992700729927,0.49125
I_diverse_ensemble_accumulate_seed3,9,0.5287,0.5626780626780626,0.44865771812080535,0.3814134856221141,0.9664773703015848,0.06661192890248446,1.301416660263902,573,4772,0.09075043630017451,0.4903
I_diverse_ensemble_accumulate_seed3,10,0.5296,0.5621082621082621,0.45302013422818793,0.3956857411740383,0.9552877512522897,0.04909574805820881,1.2816576145723064,578,5350,0.0847750865051903,0.4947
I_diverse_ensemble_accumulate_seed3,11,0.5228,0.5596866096866097,0.43590604026845636,0.4505612088643047,0.9697360866003311,0.03816816345818623,1.2996486314389866,600,5950,0.115,0.48785
I_diverse_ensemble_accumulate_seed3,12,0.5234,0.5585470085470086,0.4406040268456376,0.42954484260861725,0.9615694271447841,0.02852418103579867,1.2897831253507417,591,6541,0.1319796954314721,0.47455
I_diverse_ensemble_accumulate_seed3,13,0.5247,0.5606837606837607,0.4399328859060403,0.4739154508933843,0.9648454092172112,0.024101259329637092,1.2967938685326459,611,7152,0.15384615384615385,0.474
I_diverse_ensemble_accumulate_seed3,14,0.5182,0.5544159544159544,0.43288590604026844,0.5314298373600556,0.9736535445926466,0.020786318858616905,1.3013074558412228,644,7796,0.14440993788819875,0.48545
I_diverse_ensemble_accumulate_seed3,15,0.5134,0.5487179487179488,0.4302013422818792,0.5358738996494877,0.9653629896335831,0.020519389766964834,1.2922656514368984,647,8443,0.1901081916537867,0.47345
I_diverse_ensemble_accumulate_seed3,16,0.5115,0.5458689458689459,0.4305369127516778,0.5329240503409366,0.9679227010995023,0.017462544012839528,1.3010144237386596,645,9088,0.20930232558139536,0.4648
I_diverse_ensemble_accumulate_seed3,17,0.5129,0.5467236467236467,0.4332214765100671,0.5512200309747509,0.9567589963136202,0.0165722545814912,1.296778947243874,658,9746,0.1838905775075988,0.4618
I_diverse_ensemble_accumulate_seed3,18,0.5108,0.5464387464387465,0.4268456375838926,0.583331426799516,0.9519059882892855,0.013709062926520967,1.292186056260534,685,10431,0.1927007299270073,0.45895
I_diverse_ensemble_accumulate_seed3,19,0.507,0.5423076923076923,0.4238255033557047,0.5687805142964326,0.9566103829709325,0.01271860713944028,1.2905204686016172,672,11103,0.22172619047619047,0.4589
I_diverse_ensemble_accumulate_seed3,20,0.5045,0.5400284900284901,0.42080536912751676,0.5590018130674091,0.9703227039399902,0.012812126799729961,1.302966212590348,664,11767,0.20783132530120482,0.4488
