condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
K_diverse_ensemble_no_accumulate_seed9,0,0.5603,0.6162393162393163,0.4285234899328859,,0.950521762544945,0.45587248446839634,1.2664322413509252,0,0,,
K_diverse_ensemble_no_accumulate_seed9,1,0.5603,0.6142450142450142,0.4332214765100671,-1.000088900581841e-12,0.9759200971665709,0.42970601549340176,1.2857380008646426,500,500,0.0,0.49955
K_diverse_ensemble_no_accumulate_seed9,2,0.556,0.6071225071225071,0.4355704697986577,-1.000088900581841e-12,0.9792599182713408,0.40684037208755697,1.2828804965188754,500,500,0.0,0.51185
K_diverse_ensemble_no_accumulate_seed9,3,0.5575,0.6106837606837607,0.43221476510067114,-1.000088900581841e-12,0.9636676068656358,0.38745472360295724,1.2783281148722767,500,500,0.006,0.50565
K_diverse_ensemble_no_accumulate_seed9,4,0.5581,0.6105413105413106,0.43456375838926176,0.025989873529936855,0.9667207581050359,0.3690313661887897,1.272761444279263,502,502,0.00199203187250996,0.5072
K_diverse_ensemble_no_accumulate_seed9,5,0.5552,0.6088319088319089,0.42885906040268457,0.036494969149229846,0.9767519977435692,0.3728188334665552,1.2802563452798235,503,503,0.011928429423459244,0.5071
K_diverse_ensemble_no_accumulate_seed9,6,0.5568,0.6089743589743589,0.43389261744966445,0.055546075266891794,0.9694317643877929,0.37505287977321144,1.281827248400684,505,505,0.011881188118811881,0.50705
K_diverse_ensemble_no_accumulate_seed9,7,0.554,0.6059829059829059,0.43154362416107384,0.06437341626873792,0.970217301900063,0.3495184148900757,1.2868093249535295,506,506,0.007905138339920948,0.499
K_diverse_ensemble_no_accumulate_seed9,8,0.5568,0.6094017094017095,0.43288590604026844,0.08887420435378436,0.9697421735497338,0.3850744530898388,1.2809249597039865,509,509,0.007858546168958742,0.5074
K_diverse_ensemble_no_accumulate_seed9,9,0.5565,0.6092592592592593,0.43221476510067114,0.08887420435378436,0.97416158389074,0.3626511015058048,1.2791578730991546,509,509,0.021611001964636542,0.50385
K_diverse_ensemble_no_accumulate_seed9,10,0.5563,0.6105413105413106,0.4285234899328859,0.1039216504524326,0.9682738575718466,0.3895343946599293,1.2771997112847064,511,511,0.01761252446183953,0.50205
K_diverse_ensemble_no_accumulate_seed9,11,0.5564,0.6103988603988604,0.4291946308724832,0.1803837275859319,0.9823740160131327,0.38073513693935884,1.2881110009148924,523,523,0.0019120458891013384,0.4952
K_diverse_ensemble_no_accumulate_seed9,12,0.5536,0.6071225071225071,0.42751677852348996,0.15701295866435447,0.974184655697222,0.3927645980783194,1.2900794854666764,519,519,0.009633911368015413,0.49835
K_diverse_ensemble_no_accumulate_seed9,13,0.5565,0.607977207977208,0.43523489932885906,0.1446218376397917,0.9668506407441753,0.35741584121733094,1.2808084414700747,517,517,0.0038684719535783366,0.5023
K_diverse_ensemble_no_accumulate_seed9,14,0.5626,0.614957264957265,0.43926174496644294,0.16302362949236596,0.972152675116917,0.36942877863642926,1.274768067871505,520,520,0.007692307692307693,0.50665
K_diverse_ensemble_no_accumulate_seed9,15,0.5584,0.6121082621082621,0.4318791946308725,0.1803837275859319,0.9660283458913037,0.37925306718446566,1.2780485585826842,523,523,0.0019120458891013384,0.5047
K_diverse_ensemble_no_accumulate_seed9,16,0.5583,0.6102564102564103,0.43590604026845636,0.15701295866435447,0.9755681809957286,0.3822845392978437,1.2780831922062823,519,519,0.0038535645472061657,0.50085
K_diverse_ensemble_no_accumulate_seed9,17,0.5565,0.6091168091168091,0.4325503355704698,0.17470401856075596,0.9628632749723691,0.36283393956564663,1.2708089274658656,522,522,0.009578544061302681,0.50775
K_diverse_ensemble_no_accumulate_seed9,18,0.5574,0.6094017094017095,0.4348993288590604,0.18596240733536548,0.9641212335263841,0.34473358921584984,1.2815712621888045,524,524,0.003816793893129771,0.5058
K_diverse_ensemble_no_accumulate_seed9,19,0.5549,0.6068376068376068,0.4325503355704698,0.19144408195571735,0.9622293876564812,0.35696510337186654,1.2731036824588688,525,525,0.0019047619047619048,0.5073
K_diverse_ensemble_no_accumulate_seed9,20,0.557,0.607977207977208,0.4369127516778524,0.19144408195571735,0.9736940306223139,0.3472842398343751,1.2836460013774629,525,525,0.007619047619047619,0.50605
