condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
K_diverse_ensemble_no_accumulate_seed2,0,0.5793,0.6230769230769231,0.4761744966442953,,0.9659713140874477,0.4643891355341802,1.2725771127125505,0,0,,
K_diverse_ensemble_no_accumulate_seed2,1,0.5762,0.6227920227920228,0.4664429530201342,0.1446218376397917,0.9695582709384581,0.4260871196588352,1.2742644063675068,517,517,0.0,0.506
K_diverse_ensemble_no_accumulate_seed2,2,0.5685,0.6141025641025641,0.4610738255033557,0.2322009762473535,0.9757392852879074,0.37854615149731563,1.273359387246008,533,533,0.005628517823639775,0.48815
K_diverse_ensemble_no_accumulate_seed2,3,0.5667,0.6132478632478633,0.4570469798657718,0.33366049674707404,0.973645146899331,0.37576968206446665,1.2720839897996472,558,558,0.012544802867383513,0.4952
K_diverse_ensemble_no_accumulate_seed2,4,0.5718,0.6165242165242165,0.4664429530201342,0.3872123751843606,0.9785700923907235,0.3599770840725979,1.2789283142352745,575,575,0.010434782608695653,0.49725
K_diverse_ensemble_no_accumulate_seed2,5,0.5754,0.6200854700854701,0.47013422818791945,0.4818316271982258,0.9808546458551867,0.34011986427883784,1.2825814808639873,615,615,0.027642276422764227,0.4831
K_diverse_ensemble_no_accumulate_seed2,6,0.5678,0.6129629629629629,0.46140939597315433,0.42954484260861725,0.9692226756845086,0.33655572761245056,1.2632729354218548,591,591,0.028764805414551606,0.4943
K_diverse_ensemble_no_accumulate_seed2,7,0.5676,0.6135327635327635,0.4593959731543624,0.4968214386539873,0.9784414628124525,0.3411473010773412,1.2745524780893218,623,623,0.03691813804173355,0.4801
K_diverse_ensemble_no_accumulate_seed2,8,0.5723,0.6182336182336182,0.4640939597315436,0.45717236256474036,0.980865073085349,0.3297756426769537,1.2838935267229223,603,603,0.03814262023217247,0.4834
K_diverse_ensemble_no_accumulate_seed2,9,0.5705,0.6156695156695157,0.4640939597315436,0.45933462389010193,0.9865630829317251,0.35649187406469857,1.2820821348612388,604,604,0.03642384105960265,0.48945
K_diverse_ensemble_no_accumulate_seed2,10,0.5711,0.6145299145299146,0.46879194630872484,0.45278591388085637,0.9845308001564222,0.33709186543819114,1.279912569538545,601,601,0.03494176372712146,0.4928
K_diverse_ensemble_no_accumulate_seed2,11,0.572,0.6159544159544159,0.4684563758389262,0.45933462389010193,0.9740835179226859,0.34828085037598,1.2780628136662913,604,604,0.023178807947019868,0.4807
K_diverse_ensemble_no_accumulate_seed2,12,0.5711,0.6183760683760684,0.4597315436241611,0.5073747394110771,0.974311442075261,0.3471338439151192,1.2781407674437872,629,629,0.033386327503974564,0.4976
K_diverse_ensemble_no_accumulate_seed2,13,0.5677,0.613960113960114,0.4587248322147651,0.47189028593869853,0.9774226013620637,0.34269357855546145,1.2811918675177312,610,610,0.03770491803278689,0.49145
K_diverse_ensemble_no_accumulate_seed2,14,0.5711,0.617948717948718,0.46073825503355703,0.4818316271982258,0.9727888861365694,0.35738676733395125,1.274213090292825,615,615,0.03739837398373984,0.49575
K_diverse_ensemble_no_accumulate_seed2,15,0.5702,0.613960113960114,0.4671140939597315,0.4677830698909572,0.9695504304418274,0.32762721809424666,1.2801411767137765,608,608,0.05098684210526316,0.49025
K_diverse_ensemble_no_accumulate_seed2,16,0.5683,0.6138176638176638,0.4610738255033557,0.4483151634316125,0.9740448552069579,0.319966603927857,1.2707157224421302,599,599,0.04006677796327212,0.48635
K_diverse_ensemble_no_accumulate_seed2,17,0.565,0.6106837606837607,0.45738255033557046,0.4818316271982258,0.987501063737213,0.31797838570126863,1.2850271783239042,615,615,0.03739837398373984,0.4816
K_diverse_ensemble_no_accumulate_seed2,18,0.5719,0.6193732193732193,0.46006711409395973,0.47791000489735924,0.9862933163627292,0.3455880500156345,1.2815323946715242,613,613,0.02936378466557912,0.48385
K_diverse_ensemble_no_accumulate_seed2,19,0.5724,0.6153846153846154,0.47114093959731546,0.45933462389010193,0.9822808720704767,0.322411823179858,1.2865597218763132,604,604,0.033112582781456956,0.49445
K_diverse_ensemble_no_accumulate_seed2,20,0.5686,0.6173789173789174,0.45369127516778524,0.4739154508933843,0.9761268519721931,0.3329387958478368,1.2740521805402163,611,611,0.044189852700491,0.4874
