condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
B_high_surprisal_weak_seed16,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650646,1.1978983532140843,0,
B_high_surprisal_weak_seed16,1,0.5723,0.6172364672364672,0.4664429530201342,2.013039532269012,0.6115671935656792,0.24846135929721758,0.9352187417571262,6000,0.5806666666666667
B_high_surprisal_weak_seed16,2,0.5851,0.6321937321937322,0.4741610738255034,2.13517454366527,0.5798184952511564,0.23889190828107915,0.9100601821210346,6033,0.5360517155643958
B_high_surprisal_weak_seed16,3,0.572,0.627920227920228,0.44026845637583895,2.077736799488373,0.5798184952511564,0.2581232702089421,0.8915981192813447,6012,0.5449101796407185
B_high_surprisal_weak_seed16,4,0.5814,0.6339031339031339,0.4577181208053691,2.1006389495722657,0.5665145296248172,0.22941316432654726,0.8855190732049772,6098,0.5257461462774681
B_high_surprisal_weak_seed16,5,0.5854,0.6383190883190883,0.46073825503355703,2.086758858187224,0.5665145296248172,0.22627344432188354,0.8855190732049772,6053,0.5332892780439451
B_high_surprisal_weak_seed16,6,0.5774,0.6307692307692307,0.45167785234899327,2.093025316463258,0.5798184952511564,0.2581232702089421,0.8915981192813447,6121,0.5360235255677177
B_high_surprisal_weak_seed16,7,0.5829,0.6401709401709401,0.44798657718120805,2.093060926149619,0.5709295478339264,0.22941316432654726,0.8794767587490292,6015,0.5310058187863674
B_high_surprisal_weak_seed16,8,0.5787,0.6398860398860399,0.43456375838926176,2.070872647636447,0.5665145296248172,0.23572233351980404,0.8794767587490292,6024,0.5302124833997344
B_high_surprisal_weak_seed16,9,0.5853,0.6387464387464388,0.4593959731543624,2.094878373349843,0.5798184952511564,0.25167163492746175,0.8734707346888317,6095,0.532895816242822
B_high_surprisal_weak_seed16,10,0.5823,0.6343304843304843,0.4597315436241611,2.092777821887813,0.5621189181517869,0.22627344432188354,0.8855190732049772,6092,0.5343072882468811
B_high_surprisal_weak_seed16,11,0.5828,0.635042735042735,0.4597315436241611,2.068852517644538,0.5709295478339264,0.24207156119845472,0.8794767587490292,6032,0.5397877984084881
B_high_surprisal_weak_seed16,12,0.5813,0.6310541310541311,0.4640939597315436,2.1076405351614924,0.5665145296248172,0.23889190828107915,0.8794767587490292,6132,0.5331050228310502
B_high_surprisal_weak_seed16,13,0.5852,0.636039886039886,0.46543624161073827,2.0637191493559515,0.5933018455884193,0.25167163492746175,0.8977143462987658,6078,0.5388285620269826
B_high_surprisal_weak_seed16,14,0.5957,0.6508547008547009,0.4657718120805369,2.0687558212787174,0.5753641449017841,0.2325627732294396,0.8675005677023422,6085,0.5347576006573541
B_high_surprisal_weak_seed16,15,0.5884,0.6488603988603988,0.4459731543624161,2.096763273356534,0.5753641449017841,0.22941316432654726,0.8915981192813447,6124,0.5195950359242325
B_high_surprisal_weak_seed16,16,0.5871,0.6521367521367522,0.43389261744966445,2.05421856789086,0.5753641449017841,0.22941316432654726,0.8855190732049772,6109,0.5295465706334915
B_high_surprisal_weak_seed16,17,0.5865,0.6508547008547009,0.4348993288590604,2.099313416180216,0.5753641449017841,0.23889190828107915,0.8794767587490292,6127,0.5273380120776889
B_high_surprisal_weak_seed16,18,0.5806,0.6401709401709401,0.44026845637583895,2.09254758513855,0.5798184952511564,0.22627344432188354,0.8915981192813447,6081,0.5257358987008716
B_high_surprisal_weak_seed16,19,0.5779,0.632051282051282,0.45033557046979866,2.0807001522620308,0.5933018455884193,0.24526135656655088,0.8915981192813447,6122,0.5506370467167593
B_high_surprisal_weak_seed16,20,0.5839,0.6386039886039886,0.45503355704697984,2.0778116333436354,0.5842927756460695,0.23572233351980404,0.9038682118731287,6066,0.5423672931091329
