condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
A_no_filter_weak_seed16,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650646,1.1978983532140843,0,
A_no_filter_weak_seed16,1,0.5706,0.6098290598290599,0.47818791946308725,2.1533971991586625,0.5191938734348267,0.13639262490440865,0.9038682118731287,20000,0.43505
A_no_filter_weak_seed16,2,0.5742,0.6217948717948718,0.4620805369127517,2.159599771585973,0.48207621047838534,0.12499649017355216,0.8734707346888317,20000,0.414
A_no_filter_weak_seed16,3,0.5697,0.6169515669515669,0.45838926174496647,2.1560509715552567,0.45807505837888085,0.11372876532722254,0.8439700702922034,20000,0.416
A_no_filter_weak_seed16,4,0.5661,0.6178062678062678,0.4442953020134228,2.150473127690421,0.4346364854068999,0.09982033528110595,0.8209805520675575,20000,0.4304
A_no_filter_weak_seed16,5,0.5563,0.6047008547008547,0.44228187919463086,2.1480996087112696,0.4193105149286966,0.1025865887739931,0.8266785731821823,20000,0.43425
A_no_filter_weak_seed16,6,0.5558,0.6055555555555555,0.43859060402684563,2.142892575140483,0.43850496218481416,0.11653381625482795,0.8498009906029831,20000,0.4343
A_no_filter_weak_seed16,7,0.5529,0.5998575498575499,0.44228187919463086,2.137288425944525,0.4269441397837561,0.09982033528110595,0.8381729526078909,20000,0.44065
A_no_filter_weak_seed16,8,0.5519,0.606980056980057,0.4221476510067114,2.142635425978422,0.4231200433453584,0.10814215861858897,0.8381729526078909,20000,0.4445
A_no_filter_weak_seed16,9,0.5471,0.5998575498575499,0.4228187919463087,2.1379721860895797,0.4117347211202504,0.10536051565671518,0.8266785731821823,20000,0.4376
A_no_filter_weak_seed16,10,0.5479,0.6038461538461538,0.4161073825503356,2.13777094110552,0.41551544396015067,0.09431067947014242,0.8324092478911541,20000,0.4442
A_no_filter_weak_seed16,11,0.5469,0.5964387464387464,0.4302013422818792,2.1415516579582845,0.4117347211202504,0.10536051565671518,0.8096809968136497,20000,0.44415
A_no_filter_weak_seed16,12,0.5419,0.5893162393162393,0.4302013422818792,2.1391124454264325,0.385662480810514,0.09156719352439464,0.8096809968136497,20000,0.44245
A_no_filter_weak_seed16,13,0.5356,0.5896011396011396,0.4083892617449664,2.140555305137676,0.3930425881081257,0.08883121370552283,0.8209805520675575,20000,0.45685
A_no_filter_weak_seed16,14,0.5461,0.5965811965811966,0.42718120805369125,2.143052495406494,0.4004775665956327,0.09706171284202933,0.815314814531893,20000,0.4525
A_no_filter_weak_seed16,15,0.5452,0.5920227920227921,0.4348993288590604,2.1412663154919955,0.39675316750465595,0.09431067947014242,0.8096809968136497,20000,0.44285
A_no_filter_weak_seed16,16,0.5393,0.5901709401709402,0.41946308724832215,2.1345731509566046,0.38934572622680513,0.08883121370552283,0.8096809968136497,20000,0.45285
A_no_filter_weak_seed16,17,0.535,0.5849002849002849,0.4174496644295302,2.138771264569311,0.39675316750465595,0.09156719352439464,0.8209805520675575,20000,0.4459
A_no_filter_weak_seed16,18,0.5299,0.5847578347578347,0.4006711409395973,2.132429762340978,0.37833644071845185,0.08338160893796408,0.8096809968136497,20000,0.4614
A_no_filter_weak_seed16,19,0.5349,0.5831908831908832,0.4211409395973154,2.1320041762271282,0.385662480810514,0.08883121370552283,0.8209805520675575,20000,0.46995
A_no_filter_weak_seed16,20,0.5301,0.5783475783475783,0.41644295302013423,2.1346084363337927,0.37833644071845185,0.08610269905232185,0.8096809968136497,20000,0.461
