condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
C_goldilocks_weak_seed19,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650646,1.1978983532140843,0,
C_goldilocks_weak_seed19,1,0.5724,0.6188034188034188,0.46308724832214765,2.12570056569287,0.48207621047838534,0.1625189294965985,0.8855190732049772,12000,0.46975
C_goldilocks_weak_seed19,2,0.5654,0.6150997150997151,0.4483221476510067,2.1366974051125354,0.4541302800878706,0.13926206733235824,0.8503875025482237,12113,0.4409312309089408
C_goldilocks_weak_seed19,3,0.5612,0.6059829059829059,0.4557046979865772,2.135860798657469,0.4193105149286966,0.14213976715997004,0.8439700702922034,12011,0.4403463491799184
C_goldilocks_weak_seed19,4,0.5509,0.5935897435897436,0.45033557046979866,2.131655367572188,0.4004775665956327,0.1221676339730776,0.8096809968136497,12157,0.4422143620959118
C_goldilocks_weak_seed19,5,0.5455,0.5887464387464387,0.4436241610738255,2.13165801584445,0.38934572622680513,0.11372876532722254,0.8209805520675575,12118,0.4631127248720911
C_goldilocks_weak_seed19,6,0.5448,0.5823361823361823,0.4563758389261745,2.1292952268882726,0.3746934494399562,0.11093156070616436,0.8040787412649923,12084,0.4702085402184707
C_goldilocks_weak_seed19,7,0.5313,0.5743589743589743,0.4298657718120805,2.1329109838379416,0.3602527652851827,0.09431067947014242,0.7990648007204957,12075,0.4775983436853002
C_goldilocks_weak_seed19,8,0.5289,0.5685185185185185,0.4355704697986577,2.116503439399439,0.33897536683792795,0.1025865887739931,0.7874578600289889,12131,0.4899019042123485
C_goldilocks_weak_seed19,9,0.5277,0.5692307692307692,0.4298657718120805,2.125261757715738,0.3424903089453676,0.09431067947014242,0.8096809968136497,12152,0.4720210664911126
C_goldilocks_weak_seed19,10,0.5224,0.5670940170940171,0.41711409395973154,2.1321738562430816,0.3285040669706472,0.08883121370552283,0.7929675158399463,12059,0.48179782734886806
C_goldilocks_weak_seed19,11,0.5205,0.5648148148148148,0.4161073825503356,2.124807800534189,0.3285040669706472,0.09982033528110595,0.7929675158399463,12087,0.4964838255977497
C_goldilocks_weak_seed19,12,0.5158,0.5552706552706552,0.4228187919463087,2.1308769993193546,0.33198233134696714,0.09431067947014242,0.7929675158399463,12066,0.4911321067462291
C_goldilocks_weak_seed19,13,0.5082,0.5492877492877493,0.41140939597315435,2.133542347394023,0.31129193808954947,0.08883121370552283,0.7765287894968225,12106,0.5016520733520569
C_goldilocks_weak_seed19,14,0.5031,0.542022792022792,0.41140939597315435,2.130355237615689,0.31642601238672263,0.08338160893796408,0.7765287894968225,12076,0.5018217952964558
C_goldilocks_weak_seed19,15,0.5017,0.5403133903133903,0.41073825503355704,2.1188221488454415,0.3044891907668062,0.07796154146863075,0.7550225842759052,12048,0.5122011952191236
C_goldilocks_weak_seed19,16,0.5049,0.5427350427350427,0.41577181208053693,2.132610812707362,0.31129193808954947,0.07796154146863075,0.7657178733926302,12093,0.507318283304391
C_goldilocks_weak_seed19,17,0.5055,0.5467236467236467,0.4083892617449664,2.1226906969880157,0.29773240830393555,0.07526248449946872,0.7497175320462233,12168,0.5115877712031558
C_goldilocks_weak_seed19,18,0.5066,0.5471509971509971,0.4110738255033557,2.1250008323201173,0.3011050927825703,0.06988612746309408,0.771108722027495,12065,0.5124740986324078
C_goldilocks_weak_seed19,19,0.5013,0.5397435897435897,0.41073825503355704,2.133395421045836,0.29773240830393555,0.08066790306637082,0.771108722027495,12024,0.5054058549567532
C_goldilocks_weak_seed19,20,0.4957,0.5367521367521367,0.398993288590604,2.119190239178962,0.28768207245044763,0.07796154146863075,0.7765287894968225,12076,0.520619410400795
