condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
B_high_surprisal_weak_seed4,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650644,1.1978983532140843,0,
B_high_surprisal_weak_seed4,1,0.5755,0.6186609686609686,0.4738255033557047,2.013155180556667,0.5933018455884193,0.22941316432654726,0.9288695140784835,6000,0.5753333333333334
B_high_surprisal_weak_seed4,2,0.5751,0.6222222222222222,0.4640939597315436,2.0901783980373314,0.5798184952511564,0.23572233351980404,0.9100601821210346,6038,0.5473666777078503
B_high_surprisal_weak_seed4,3,0.5798,0.6300569800569801,0.46140939597315433,2.1142416734956844,0.5842927756460695,0.24526135656655088,0.9038682118731287,6053,0.5430365108210805
B_high_surprisal_weak_seed4,4,0.5857,0.6377492877492877,0.46308724832214765,2.1062106307376993,0.5842927756460695,0.24207156119845472,0.9038682118731287,6071,0.5328611431395157
B_high_surprisal_weak_seed4,5,0.5842,0.6418803418803419,0.4483221476510067,2.0737620003270725,0.5798184952511564,0.2325627732294396,0.8977143462987658,6125,0.5371428571428571
B_high_surprisal_weak_seed4,6,0.5795,0.6343304843304843,0.45033557046979866,2.0827005603000193,0.5798184952511564,0.25167163492746175,0.8855190732049772,6011,0.5335218765596407
B_high_surprisal_weak_seed4,7,0.5716,0.6240740740740741,0.44798657718120805,2.104326917319782,0.5709295478339264,0.23889190828107915,0.8855190732049772,6015,0.5330008312551954
B_high_surprisal_weak_seed4,8,0.5786,0.6346153846153846,0.44664429530201344,2.097069395839353,0.5665145296248172,0.23889190828107915,0.8734707346888317,6092,0.533650689428759
B_high_surprisal_weak_seed4,9,0.5812,0.6297720797720797,0.4667785234899329,2.0991407188197853,0.5577425435519956,0.22941316432654726,0.8855190732049772,6145,0.5417412530512612
B_high_surprisal_weak_seed4,10,0.5823,0.6371794871794871,0.45302013422818793,2.064971034555876,0.5665145296248172,0.21381222388408708,0.8800809901946262,6059,0.54629476811355
B_high_surprisal_weak_seed4,11,0.5675,0.622079772079772,0.4389261744966443,2.08818295519004,0.5709295478339264,0.23572233351980404,0.8855190732049772,6077,0.5453348691788712
B_high_surprisal_weak_seed4,12,0.5876,0.6413105413105413,0.4610738255033557,2.0618804724963553,0.5753641449017841,0.23572233351980404,0.8855190732049772,6088,0.5307161629434954
B_high_surprisal_weak_seed4,13,0.5829,0.6370370370370371,0.45536912751677855,2.0841565165418743,0.5798184952511564,0.24526135656655088,0.8734707346888317,6043,0.5300347509515142
B_high_surprisal_weak_seed4,14,0.579,0.6301994301994301,0.45838926174496647,2.103774582843347,0.5621189181517869,0.25167163492746175,0.8615658321825417,6021,0.5246636771300448
B_high_surprisal_weak_seed4,15,0.5789,0.6321937321937322,0.4533557046979866,2.0963661914549006,0.5665145296248172,0.22627344432188354,0.8734707346888317,6101,0.5317161121127684
B_high_surprisal_weak_seed4,16,0.5746,0.6266381766381767,0.4520134228187919,2.099765453459715,0.5709295478339264,0.23572233351980404,0.8794767587490292,6117,0.538989700833742
B_high_surprisal_weak_seed4,17,0.5796,0.6307692307692307,0.4590604026845638,2.0976534645708558,0.5621189181517869,0.22627344432188354,0.8855190732049772,6117,0.5335948994605199
B_high_surprisal_weak_seed4,18,0.5832,0.6401709401709401,0.448993288590604,2.052552535985339,0.5709295478339264,0.21381222388408708,0.8915981192813447,6007,0.5435325453637423
B_high_surprisal_weak_seed4,19,0.5881,0.6462962962962963,0.45100671140939597,2.120998623026896,0.5753641449017841,0.22002342397672006,0.8915981192813447,6027,0.5359216857474697
B_high_surprisal_weak_seed4,20,0.5761,0.6313390313390314,0.4459731543624161,2.068393885193837,0.5753641449017841,0.23572233351980404,0.8855190732049772,6094,0.5177223498523138
