condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
I_diverse_ensemble_accumulate_seed22,0,0.56,0.6094017094017095,0.4436241610738255,,0.9544645991931753,0.4220979855818797,1.2674265293922287,0,0,,
I_diverse_ensemble_accumulate_seed22,1,0.5526,0.6021367521367521,0.43590604026845636,0.25476619210656065,0.9759156924927757,0.37155280690845693,1.2810166004967758,536,536,0.0,0.5067
I_diverse_ensemble_accumulate_seed22,2,0.5495,0.6025641025641025,0.42449664429530204,0.30841873568442363,0.9681698230862102,0.30033893548159435,1.2754654263091603,551,1087,0.0018148820326678765,0.5038
I_diverse_ensemble_accumulate_seed22,3,0.5471,0.5991452991452991,0.42449664429530204,0.4270938597099352,0.9587232808906301,0.2587106766666152,1.2792385794057495,590,1677,0.015254237288135594,0.49575
I_diverse_ensemble_accumulate_seed22,4,0.5425,0.5945868945868946,0.4197986577181208,0.48325262291939464,0.9687157127314177,0.18751472820633464,1.2848757220548253,611,2288,0.024549918166939442,0.4976
I_diverse_ensemble_accumulate_seed22,5,0.5432,0.5918803418803419,0.4285234899328859,0.485258587155135,0.9755863882958542,0.1334866048440921,1.2909012384431733,612,2900,0.05392156862745098,0.48395
I_diverse_ensemble_accumulate_seed22,6,0.5421,0.5918803418803419,0.4248322147651007,0.5097213083796088,0.9763196993201881,0.0961859326520568,1.2905098862456208,625,3525,0.0736,0.48845
I_diverse_ensemble_accumulate_seed22,7,0.5418,0.5898860398860399,0.4285234899328859,0.5536538698864021,0.9740195581419728,0.07057805804601064,1.2971323525417129,653,4178,0.09494640122511486,0.4775
I_diverse_ensemble_accumulate_seed22,8,0.534,0.5811965811965812,0.4228187919463087,0.5376736716707344,0.9728367795562554,0.04872289118562476,1.2872317919581366,642,4820,0.1277258566978193,0.4811
I_diverse_ensemble_accumulate_seed22,9,0.5306,0.5777777777777777,0.41946308724832215,0.5421849457074392,0.9740398335540834,0.03468795816803218,1.2958601218932537,645,5465,0.11782945736434108,0.4754
I_diverse_ensemble_accumulate_seed22,10,0.5318,0.5769230769230769,0.425503355704698,0.5417004386571083,0.9680387159499835,0.027102654925361305,1.2941587656757223,640,6105,0.146875,0.4713
I_diverse_ensemble_accumulate_seed22,11,0.5288,0.5750712250712251,0.4197986577181208,0.5508608813368532,0.9568700353418913,0.02538751468272683,1.295096726493728,651,6756,0.15668202764976957,0.473
I_diverse_ensemble_accumulate_seed22,12,0.5301,0.5763532763532764,0.4211409395973154,0.5896762717932746,0.9669640400607777,0.020108762516422542,1.2925297452635554,648,7404,0.13580246913580246,0.46855
I_diverse_ensemble_accumulate_seed22,13,0.5318,0.5767806267806268,0.42583892617449665,0.626050692937081,0.9530730268094294,0.01644363527713399,1.2879825245000096,680,8084,0.17647058823529413,0.4646
I_diverse_ensemble_accumulate_seed22,14,0.5273,0.5722222222222222,0.4214765100671141,0.7178030336625124,0.967939308137947,0.015073374718200572,1.2879402916613005,688,8772,0.17296511627906977,0.46275
I_diverse_ensemble_accumulate_seed22,15,0.5287,0.5732193732193732,0.4238255033557047,0.7455438109346515,0.9601790001283961,0.014690953894239085,1.2794595988182047,697,9469,0.18794835007173602,0.4606
I_diverse_ensemble_accumulate_seed22,16,0.5296,0.5742165242165242,0.42449664429530204,0.8309575766135249,0.9662650217407367,0.01262961771104305,1.2878023936766638,731,10200,0.2079343365253078,0.4617
I_diverse_ensemble_accumulate_seed22,17,0.5207,0.5636752136752137,0.41946308724832215,0.9020666302822847,0.9655604191474022,0.011689126054809238,1.288525258541026,789,10989,0.21926489226869456,0.44695
I_diverse_ensemble_accumulate_seed22,18,0.5208,0.5672364672364673,0.41140939597315435,0.890651781221808,0.9733494057600047,0.011242870798744456,1.2978755518374,772,11761,0.20077720207253885,0.4434
I_diverse_ensemble_accumulate_seed22,19,0.5212,0.5655270655270656,0.4167785234899329,0.915545261547525,0.9714160281021245,0.010868792737877775,1.300803835028748,794,12555,0.2141057934508816,0.4443
I_diverse_ensemble_accumulate_seed22,20,0.5167,0.5592592592592592,0.41644295302013423,0.9098315619497447,0.9651274271420475,0.012289888544809708,1.282004446361067,788,13343,0.19543147208121828,0.4363
