condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
B_high_surprisal_weak_seed29,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901005,0.3664911015650646,1.1978983532140843,0,
B_high_surprisal_weak_seed29,1,0.5729,0.6229344729344729,0.45503355704697984,2.0156787399709084,0.5978370007538022,0.24494237702974156,0.9288695140784835,6000,0.5776666666666667
B_high_surprisal_weak_seed29,2,0.5888,0.6358974358974359,0.4778523489932886,2.1061327096274964,0.5887871652339007,0.22941316432654726,0.9231912618045619,6035,0.5509527754763878
B_high_surprisal_weak_seed29,3,0.5836,0.6397435897435897,0.4513422818791946,2.0763984422271498,0.6023928172896548,0.26461679951948197,0.9100601821210346,6036,0.540258449304175
B_high_surprisal_weak_seed29,4,0.5861,0.6387464387464388,0.4620805369127517,2.087330779480608,0.5842927756460695,0.22941316432654726,0.9038682118731287,6061,0.5261508001979871
B_high_surprisal_weak_seed29,5,0.5814,0.6387464387464388,0.4463087248322148,2.0736987797587463,0.5709295478339264,0.23572233351980404,0.8855190732049772,6089,0.5316143865987847
B_high_surprisal_weak_seed29,6,0.5834,0.639031339031339,0.45234899328859063,2.091375931832271,0.5709295478339264,0.22627344432188354,0.8915981192813447,6118,0.5274599542334096
B_high_surprisal_weak_seed29,7,0.5766,0.6387464387464388,0.4302013422818792,2.082690282820364,0.5842927756460695,0.24526135656655088,0.8915981192813447,6081,0.5298470646275284
B_high_surprisal_weak_seed29,8,0.583,0.6373219373219373,0.45503355704697984,2.1021841116752396,0.5842927756460695,0.25167163492746175,0.8915981192813447,6059,0.5380425812840403
B_high_surprisal_weak_seed29,9,0.5858,0.6474358974358975,0.4406040268456376,2.0888849062171166,0.5842927756460695,0.24207156119845472,0.8794767587490292,6066,0.5390702274975272
B_high_surprisal_weak_seed29,10,0.5865,0.6512820512820513,0.43389261744966445,2.0728739319303298,0.5665145296248172,0.2325627732294396,0.8794767587490292,6137,0.5343001466514584
B_high_surprisal_weak_seed29,11,0.5787,0.6474358974358975,0.4167785234899329,2.1001034933825453,0.5665145296248172,0.22627344432188354,0.8794767587490292,6086,0.5363128491620112
B_high_surprisal_weak_seed29,12,0.5818,0.6413105413105413,0.44161073825503355,2.0728165391810527,0.5709295478339264,0.2325627732294396,0.8794767587490292,6064,0.5441952506596306
B_high_surprisal_weak_seed29,13,0.5816,0.6361823361823362,0.45302013422818793,2.092665422118542,0.5842927756460695,0.2545701881574962,0.8915981192813447,6086,0.535162668419323
B_high_surprisal_weak_seed29,14,0.5807,0.6361823361823362,0.45,2.071403629261494,0.5753641449017841,0.23572233351980404,0.8794767587490292,6070,0.5314662273476112
B_high_surprisal_weak_seed29,15,0.5848,0.6455840455840456,0.44161073825503355,2.1104095600362465,0.5887871652339007,0.23889190828107915,0.8915981192813447,6123,0.5201698513800425
B_high_surprisal_weak_seed29,16,0.5792,0.6364672364672365,0.4442953020134228,2.071223381969726,0.5753641449017841,0.25489224962749973,0.8734707346888317,6107,0.5177664974619289
B_high_surprisal_weak_seed29,17,0.5862,0.6484330484330484,0.4395973154362416,2.124534171771883,0.5709295478339264,0.24846135929721758,0.8855190732049772,6123,0.5253960476890414
B_high_surprisal_weak_seed29,18,0.5802,0.6462962962962963,0.42449664429530204,2.055405636813441,0.5753641449017841,0.23889190828107915,0.8855190732049772,6084,0.5412557527942143
B_high_surprisal_weak_seed29,19,0.5812,0.6403133903133903,0.4419463087248322,2.085404888305594,0.5753641449017841,0.22941316432654726,0.8915981192813447,6008,0.5327896138482024
B_high_surprisal_weak_seed29,20,0.5822,0.642022792022792,0.4412751677852349,2.0749548953558588,0.5887871652339007,0.24526135656655088,0.9038682118731287,6108,0.5397838899803536
