condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
I_diverse_ensemble_accumulate_seed5,0,0.5597,0.6045584045584046,0.4540268456375839,,0.9361040026412462,0.42963535993413765,1.2630534741642014,0,0,,
I_diverse_ensemble_accumulate_seed5,1,0.5562,0.601994301994302,0.4483221476510067,0.15088114794623442,0.9457726192266459,0.40544910059669087,1.2721902270871213,518,518,0.0019305019305019305,0.497
I_diverse_ensemble_accumulate_seed5,2,0.5564,0.600997150997151,0.4513422818791946,0.20734292102244029,0.9587587234121742,0.3790974064030862,1.2786769248538572,528,1046,0.001893939393939394,0.5024
I_diverse_ensemble_accumulate_seed5,3,0.5507,0.5957264957264957,0.4446308724832215,0.2683536523269723,0.9671057072820082,0.3640005921440727,1.2916190366129596,541,1587,0.014787430683918669,0.4969
I_diverse_ensemble_accumulate_seed5,4,0.5466,0.5876068376068376,0.45,0.25969153860615846,0.974920837206043,0.31711910423975315,1.3004555028604587,539,2126,0.011131725417439703,0.4893
I_diverse_ensemble_accumulate_seed5,5,0.5427,0.5851851851851851,0.4426174496644295,0.2930027576458155,0.9798832857160962,0.2447864572348093,1.3097821081933276,547,2673,0.021937842778793418,0.49345
I_diverse_ensemble_accumulate_seed5,6,0.5428,0.5851851851851851,0.4429530201342282,0.37549022457339853,0.9625893609188363,0.20021871404421107,1.2956029179348383,571,3244,0.0542907180385289,0.4863
I_diverse_ensemble_accumulate_seed5,7,0.5394,0.5807692307692308,0.4419463087248322,0.37549022457339853,0.972743993663717,0.13957625538647656,1.3031673963442298,571,3815,0.04553415061295972,0.48435
I_diverse_ensemble_accumulate_seed5,8,0.5363,0.575925925925926,0.4429530201342282,0.3694386098215071,0.9621872073470796,0.09090312071343247,1.2896745589162142,569,4384,0.070298769771529,0.4841
I_diverse_ensemble_accumulate_seed5,9,0.5351,0.5749287749287749,0.4412751677852349,0.4118656055763397,0.95725575569934,0.06540348566260161,1.2910533988211934,584,4968,0.05821917808219178,0.4753
I_diverse_ensemble_accumulate_seed5,10,0.5316,0.5693732193732194,0.4426174496644295,0.40118986218500574,0.9608368068463811,0.05175032703328939,1.2927993821219872,580,5548,0.07241379310344828,0.4608
I_diverse_ensemble_accumulate_seed5,11,0.5352,0.5746438746438747,0.44228187919463086,0.4118656055763397,0.960966423732304,0.04258670224347507,1.2907528355346811,584,6132,0.08904109589041095,0.46365
I_diverse_ensemble_accumulate_seed5,12,0.5273,0.5622507122507122,0.4449664429530201,0.47791000489735924,0.9568377755213044,0.032003776331694246,1.2911639591307809,613,6745,0.11256117455138662,0.45945
I_diverse_ensemble_accumulate_seed5,13,0.5274,0.5646723646723647,0.4395973154362416,0.4437579607508633,0.9563032459354519,0.027528090484600875,1.2862739951392532,597,7342,0.12395309882747069,0.44805
I_diverse_ensemble_accumulate_seed5,14,0.5266,0.5646723646723647,0.4369127516778524,0.4614765803798566,0.9632741086320387,0.022477659663925086,1.2928869642806287,605,7947,0.1140495867768595,0.436
I_diverse_ensemble_accumulate_seed5,15,0.5211,0.5565527065527065,0.4375838926174497,0.4221186334660521,0.9651484009684845,0.023913320549104087,1.289266799347988,588,8535,0.12414965986394558,0.4347
I_diverse_ensemble_accumulate_seed5,16,0.5204,0.5612535612535613,0.42416107382550333,0.47791000489735924,0.9624235814386009,0.019260081614752515,1.2915455652440742,613,9148,0.1272430668841762,0.4366
I_diverse_ensemble_accumulate_seed5,17,0.5166,0.5551282051282052,0.42583892617449665,0.4437579607508633,0.9560929885739695,0.01637183693247639,1.2854602218446602,597,9745,0.12395309882747069,0.4366
I_diverse_ensemble_accumulate_seed5,18,0.5194,0.550997150997151,0.4449664429530201,0.4798798266336305,0.959231845106995,0.01565376439291363,1.281991423956107,614,10359,0.1449511400651466,0.4286
I_diverse_ensemble_accumulate_seed5,19,0.515,0.5481481481481482,0.4369127516778524,0.45717236256474036,0.9570429227549626,0.014999669577762484,1.2860353457038443,603,10962,0.12935323383084577,0.43355
I_diverse_ensemble_accumulate_seed5,20,0.5133,0.5478632478632479,0.4318791946308725,0.45717236256474036,0.9598624141728787,0.013089140924730154,1.2949534796030455,603,11565,0.13764510779436154,0.4272
