condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
J_ensemble_naive_seed12,0,0.554,0.611965811965812,0.4174496644295302,,0.941515198549656,0.41786754754682204,1.2583768819604784,0,0,,
J_ensemble_naive_seed12,1,0.516,0.5696581196581196,0.3895973154362416,2.1456367953696125,0.5395491896810161,0.14350824265413334,0.9528953610664104,5000,5000,0.4372,0.52165
J_ensemble_naive_seed12,2,0.5003,0.5521367521367522,0.3781879194630873,2.1320438319702597,0.38610580002922584,0.0962154668559991,0.8270467230174655,5000,10000,0.4934,0.7129
J_ensemble_naive_seed12,3,0.4888,0.5381766381766382,0.3724832214765101,2.13133062231778,0.31677159734069826,0.0800644975767465,0.7651426766925716,5000,15000,0.5054,0.76745
J_ensemble_naive_seed12,4,0.48,0.530911680911681,0.36006711409395975,2.131092349999885,0.26633643660140915,0.07778080626484948,0.7177986259947607,5000,20000,0.5206,0.80065
J_ensemble_naive_seed12,5,0.4724,0.5219373219373219,0.35570469798657717,2.1267631666125357,0.2289667675842859,0.06399581094884484,0.6674317298659472,5000,25000,0.5314,0.817
J_ensemble_naive_seed12,6,0.4687,0.5198005698005698,0.3483221476510067,2.1234477949559882,0.2049255583726836,0.056879150861099,0.6430298576076446,5000,30000,0.534,0.83285
J_ensemble_naive_seed12,7,0.4669,0.5176638176638176,0.34731543624161076,2.1146954908443343,0.19139629797934948,0.05945705800846229,0.6136105736174193,5000,35000,0.5336,0.84135
J_ensemble_naive_seed12,8,0.4644,0.5150997150997151,0.34496644295302015,2.120928082761895,0.17788153682087884,0.04820307072951107,0.5845949727049891,5000,40000,0.5434,0.8483
J_ensemble_naive_seed12,9,0.4628,0.5145299145299145,0.3409395973154362,2.117407390916735,0.1693899073176992,0.04720793182532272,0.5646029744226614,5000,45000,0.5242,0.84915
J_ensemble_naive_seed12,10,0.4609,0.5126780626780627,0.3389261744966443,2.1229277298655838,0.16289660576785764,0.0440956071233405,0.5500877594110942,5000,50000,0.537,0.8568
J_ensemble_naive_seed12,11,0.4596,0.5118233618233619,0.3365771812080537,2.1277204226547313,0.15616371455396855,0.04801409172885232,0.5281520070723376,5000,50000,0.535,0.86495
J_ensemble_naive_seed12,12,0.4574,0.5092592592592593,0.3352348993288591,2.1042216958928415,0.15047817080228354,0.042131528724573514,0.5268473475328979,5000,50000,0.5378,0.8623
J_ensemble_naive_seed12,13,0.4563,0.5088319088319089,0.3325503355704698,2.116046980955851,0.14787967095445317,0.04382786762156998,0.5101412511900624,5000,50000,0.5372,0.8677
J_ensemble_naive_seed12,14,0.455,0.5076923076923077,0.3308724832214765,2.1321679787445045,0.14808319112598683,0.043087462914693855,0.4908223124890669,5000,50000,0.552,0.8668
J_ensemble_naive_seed12,15,0.4532,0.5064102564102564,0.3278523489932886,2.1150017658862836,0.1502525849574024,0.045515905501551476,0.48851543078885373,5000,50000,0.5364,0.869
J_ensemble_naive_seed12,16,0.4529,0.5065527065527066,0.32651006711409397,2.1046354186719527,0.142325324404864,0.04151207399400559,0.4778653866332093,5000,50000,0.559,0.87465
J_ensemble_naive_seed12,17,0.4515,0.5048433048433049,0.32583892617449667,2.117118506065079,0.1394574979488309,0.042242245682507965,0.46670517946185835,5000,50000,0.546,0.87785
J_ensemble_naive_seed12,18,0.4508,0.5042735042735043,0.32483221476510066,2.1208623064287497,0.1328011256639765,0.04124102508182897,0.4506633189379923,5000,50000,0.549,0.87285
J_ensemble_naive_seed12,19,0.4499,0.502991452991453,0.32483221476510066,2.1129317586258214,0.1359167319361358,0.044388387703881774,0.44434390754803954,5000,50000,0.5614,0.87775
J_ensemble_naive_seed12,20,0.4489,0.5015669515669515,0.32483221476510066,2.119344039914448,0.1313927031034998,0.03736926149366573,0.4520568420006046,5000,50000,0.5408,0.8765
