condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
I_diverse_ensemble_accumulate_seed10,0,0.5517,0.5789173789173789,0.48758389261744967,,0.9388226647986987,0.43049347510884994,1.261652246902154,0,0,,
I_diverse_ensemble_accumulate_seed10,1,0.5515,0.5780626780626781,0.4889261744966443,0.0728395632450351,0.9533565749212471,0.3938918871827413,1.2753768712670996,507,507,0.0,0.4987
I_diverse_ensemble_accumulate_seed10,2,0.5486,0.5777777777777777,0.4798657718120805,0.19909993327586903,0.9709015856503036,0.3585984713337073,1.2952674139734768,524,1031,0.0057251908396946565,0.4979
I_diverse_ensemble_accumulate_seed10,3,0.5459,0.5774928774928775,0.4714765100671141,0.25934868855518345,0.977507898694274,0.34017113863997395,1.2990527138645922,537,1568,0.0074487895716946,0.49205
I_diverse_ensemble_accumulate_seed10,4,0.5436,0.5719373219373219,0.4768456375838926,0.2969680296189744,0.992258236233065,0.3059439083146746,1.3112144159407324,542,2110,0.033210332103321034,0.49215
I_diverse_ensemble_accumulate_seed10,5,0.5451,0.5752136752136752,0.4741610738255034,0.428488639316081,0.9946450109481948,0.27725300503471184,1.3189410362405478,574,2684,0.02613240418118467,0.4899
I_diverse_ensemble_accumulate_seed10,6,0.5449,0.5764957264957264,0.4704697986577181,0.45641733452179467,0.9889496471674394,0.21243001168229808,1.3108138023800762,580,3264,0.041379310344827586,0.4821
I_diverse_ensemble_accumulate_seed10,7,0.5376,0.5673789173789173,0.4674496644295302,0.5180551230406278,0.9849543705528614,0.15594617412520648,1.3119620970490775,600,3864,0.05,0.46805
I_diverse_ensemble_accumulate_seed10,8,0.5375,0.5632478632478632,0.4768456375838926,0.5583017156647465,0.9800949997062736,0.12372542675950671,1.301163764346799,617,4481,0.07455429497568881,0.46975
I_diverse_ensemble_accumulate_seed10,9,0.5295,0.5564102564102564,0.46610738255033557,0.5400713217649568,0.9799892574340475,0.09370659293403501,1.3074263357865412,607,5088,0.10378912685337727,0.46175
I_diverse_ensemble_accumulate_seed10,10,0.5292,0.5538461538461539,0.47114093959731546,0.5598070599357533,0.9687295348080631,0.07154960205298032,1.2933930502371258,610,5698,0.09180327868852459,0.4597
I_diverse_ensemble_accumulate_seed10,11,0.5256,0.5475783475783476,0.4738255033557047,0.5991778620689281,0.9751949685911132,0.04948412341982897,1.3071842369209026,628,6326,0.11464968152866242,0.46385
I_diverse_ensemble_accumulate_seed10,12,0.5263,0.549002849002849,0.4728187919463087,0.558158255522566,0.9833467190959798,0.04042005720914744,1.3147641262415741,614,6940,0.14006514657980457,0.44795
I_diverse_ensemble_accumulate_seed10,13,0.5243,0.5477207977207977,0.4691275167785235,0.6114607078972127,0.9768993835335714,0.03676304463043941,1.308986062758216,622,7562,0.1270096463022508,0.4529
I_diverse_ensemble_accumulate_seed10,14,0.5194,0.5413105413105413,0.4677852348993289,0.6603714668165832,0.9814115237443638,0.027048962592371655,1.3106725411279088,645,8207,0.14573643410852713,0.4394
I_diverse_ensemble_accumulate_seed10,15,0.51,0.5337606837606838,0.4540268456375839,0.7429176066331634,0.9766197171847485,0.025083585813469346,1.3221892341182517,673,8880,0.16196136701337296,0.4365
I_diverse_ensemble_accumulate_seed10,16,0.5128,0.5339031339031339,0.46308724832214765,0.722769790536181,0.9809827882616415,0.018058407136487285,1.3197928737836517,659,9539,0.17298937784522003,0.43565
I_diverse_ensemble_accumulate_seed10,17,0.5108,0.5341880341880342,0.4557046979865772,0.7290506309527398,0.9956761301649975,0.020411912856931856,1.3252373731051805,656,10195,0.1676829268292683,0.43065
I_diverse_ensemble_accumulate_seed10,18,0.51,0.5321937321937322,0.4577181208053691,0.8191449735959662,0.9943108801425453,0.016709781382650474,1.3292760327844153,685,10880,0.19416058394160585,0.42555
I_diverse_ensemble_accumulate_seed10,19,0.5052,0.5287749287749288,0.44966442953020136,0.7466480792836124,1.0023910424244296,0.016835950601914895,1.341160097602074,655,11535,0.19389312977099238,0.42155
I_diverse_ensemble_accumulate_seed10,20,0.5071,0.5267806267806268,0.46073825503355703,0.804712420593973,0.9906031174487003,0.01608516893059119,1.3297570514941557,687,12222,0.20378457059679767,0.42185
