condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
B_high_surprisal_weak_seed12,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650646,1.1978983532140843,0,
B_high_surprisal_weak_seed12,1,0.5733,0.6213675213675214,0.46006711409395973,2.016904122503584,0.6069694843170581,0.23889190828107915,0.9288695140784835,6000,0.5823333333333334
B_high_surprisal_weak_seed12,2,0.5806,0.6294871794871795,0.46543624161073827,2.110543292500759,0.6046811508033565,0.24207156119845472,0.9352187417571262,6058,0.5432485968966656
B_high_surprisal_weak_seed12,3,0.5852,0.631908831908832,0.47516778523489933,2.089082064124222,0.5887871652339007,0.24207156119845472,0.9100601821210346,6109,0.5374038304141431
B_high_surprisal_weak_seed12,4,0.5718,0.6263532763532763,0.44328859060402687,2.090983325374548,0.5842927756460695,0.24846135929721758,0.9100601821210346,6100,0.5442622950819672
B_high_surprisal_weak_seed12,5,0.5788,0.6371794871794871,0.4412751677852349,2.093465657390594,0.5933018455884193,0.23889190828107915,0.9038682118731287,6100,0.5324590163934426
B_high_surprisal_weak_seed12,6,0.5878,0.6452991452991453,0.45234899328859063,2.0752006163651906,0.5842927756460695,0.24207156119845472,0.9038682118731287,6151,0.5296699723622176
B_high_surprisal_weak_seed12,7,0.595,0.6452991452991453,0.47651006711409394,2.091082846778492,0.5798184952511564,0.23889190828107915,0.8915981192813447,6082,0.5286090101940151
B_high_surprisal_weak_seed12,8,0.5888,0.6394586894586894,0.46946308724832214,2.087154352334899,0.5753641449017841,0.23889190828107915,0.8855190732049772,6017,0.5301645338208409
B_high_surprisal_weak_seed12,9,0.5848,0.6444444444444445,0.4442953020134228,2.0691363349181464,0.5621189181517869,0.22941316432654726,0.8734707346888317,6092,0.5421864740643467
B_high_surprisal_weak_seed12,10,0.5816,0.6358974358974359,0.45369127516778524,2.08655322301052,0.5753641449017841,0.24207156119845472,0.8734707346888317,6040,0.5251655629139073
B_high_surprisal_weak_seed12,11,0.5723,0.6274928774928775,0.44228187919463086,2.1049935693703157,0.5621189181517869,0.22941316432654726,0.8734707346888317,6080,0.5340460526315789
B_high_surprisal_weak_seed12,12,0.5774,0.6333333333333333,0.44563758389261743,2.0733823369497757,0.5842927756460695,0.2325627732294396,0.8855190732049772,6093,0.5443952076152963
B_high_surprisal_weak_seed12,13,0.5798,0.6340455840455841,0.4520134228187919,2.090048528713161,0.5798184952511564,0.24207156119845472,0.8915981192813447,6130,0.5420880913539967
B_high_surprisal_weak_seed12,14,0.5845,0.642022792022792,0.448993288590604,2.098307263514146,0.5887871652339007,0.23889190828107915,0.8855190732049772,6109,0.5262727123915535
B_high_surprisal_weak_seed12,15,0.5855,0.6435897435897436,0.44865771812080535,2.063768613354225,0.5753641449017841,0.22314355131295974,0.8915981192813447,6124,0.5153494448073155
B_high_surprisal_weak_seed12,16,0.5784,0.6357549857549858,0.44328859060402687,2.1011137782248994,0.5842927756460695,0.26136476413310883,0.8855190732049772,6025,0.5415767634854772
B_high_surprisal_weak_seed12,17,0.5813,0.64002849002849,0.4429530201342282,2.066912672223009,0.5798184952511564,0.24526135656655088,0.8794767587490292,6048,0.5343915343915344
B_high_surprisal_weak_seed12,18,0.5878,0.6428774928774929,0.45805369127516776,2.0958130265529826,0.5665145296248172,0.22314355131295974,0.8855190732049772,6107,0.538562305551007
B_high_surprisal_weak_seed12,19,0.5865,0.636039886039886,0.4697986577181208,2.0924769503822587,0.5753641449017841,0.22627344432188354,0.8915981192813447,6035,0.5176470588235295
B_high_surprisal_weak_seed12,20,0.5819,0.6321937321937322,0.4634228187919463,2.0944715737376813,0.5798184952511564,0.24526135656655088,0.8855190732049772,6049,0.5219044470160357
