condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
B_high_surprisal_weak_seed27,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650646,1.1978983532140843,0,
B_high_surprisal_weak_seed27,1,0.5785,0.6254985754985755,0.4677852348993289,2.0119182728288023,0.6161861394219651,0.23889190828107915,0.9416085398558809,6000,0.5871666666666666
B_high_surprisal_weak_seed27,2,0.5834,0.635042735042735,0.46174496644295304,2.1214133129355597,0.5978370007538022,0.24207156119845472,0.9225603448852348,6153,0.5350235657402893
B_high_surprisal_weak_seed27,3,0.5906,0.6444444444444445,0.46375838926174495,2.07624600307509,0.5887871652339007,0.23572233351980404,0.9100601821210346,6098,0.5491964578550345
B_high_surprisal_weak_seed27,4,0.5808,0.635042735042735,0.45302013422818793,2.1017208385728305,0.5709295478339264,0.2325627732294396,0.8977143462987658,6015,0.5414796342477141
B_high_surprisal_weak_seed27,5,0.5895,0.6425925925925926,0.46442953020134226,2.1238463044889366,0.5798184952511564,0.24207156119845472,0.9038682118731287,6116,0.5441465009810333
B_high_surprisal_weak_seed27,6,0.5822,0.6297720797720797,0.47013422818791945,2.078158357634339,0.5665145296248172,0.23889190828107915,0.8794767587490292,6122,0.5357726233257105
B_high_surprisal_weak_seed27,7,0.5902,0.6401709401709401,0.47248322147651006,2.077675417091764,0.5887871652339007,0.2581232702089421,0.8977143462987658,6145,0.52139951179821
B_high_surprisal_weak_seed27,8,0.5891,0.6413105413105413,0.46610738255033557,2.091277923652975,0.5665145296248172,0.22941316432654726,0.8855190732049772,6084,0.5124917817225509
B_high_surprisal_weak_seed27,9,0.5842,0.6363247863247863,0.46140939597315433,2.0983994552702145,0.5798184952511564,0.23572233351980404,0.8915981192813447,6032,0.5344827586206896
B_high_surprisal_weak_seed27,10,0.5879,0.638034188034188,0.4697986577181208,2.0881601013178543,0.5621189181517869,0.23572233351980404,0.8794767587490292,6046,0.5305987429705591
B_high_surprisal_weak_seed27,11,0.5841,0.6331908831908832,0.4684563758389262,2.106458031181289,0.5577425435519956,0.22596045502099144,0.8675005677023422,6009,0.525877849891829
B_high_surprisal_weak_seed27,12,0.5855,0.6341880341880342,0.4708053691275168,2.051296203365841,0.5621189181517869,0.21691300156233143,0.8675005677023422,6121,0.5316124816206502
B_high_surprisal_weak_seed27,13,0.5805,0.6361823361823362,0.4493288590604027,2.088561537776486,0.5798184952511564,0.23889190828107915,0.8794767587490292,6054,0.518830525272547
B_high_surprisal_weak_seed27,14,0.5832,0.6349002849002849,0.46140939597315433,2.093711860037867,0.5665145296248172,0.23572233351980404,0.8794767587490292,6072,0.5139986824769434
B_high_surprisal_weak_seed27,15,0.5956,0.6425925925925926,0.4848993288590604,2.097568230754627,0.5798184952511564,0.23889190828107915,0.8915981192813447,6153,0.5233219567690558
B_high_surprisal_weak_seed27,16,0.5903,0.6354700854700854,0.48389261744966444,2.0841932840430606,0.5665145296248172,0.22002342397672006,0.8734707346888317,6061,0.5235109717868338
B_high_surprisal_weak_seed27,17,0.5911,0.6391737891737892,0.4778523489932886,2.108627474713197,0.5709295478339264,0.22941316432654726,0.8794767587490292,6021,0.5186846038863976
B_high_surprisal_weak_seed27,18,0.5858,0.6378917378917379,0.46308724832214765,2.065570625350999,0.5753641449017841,0.23889190828107915,0.8794767587490292,6059,0.5099851460637069
B_high_surprisal_weak_seed27,19,0.5869,0.6374643874643875,0.4677852348993289,2.103476296041292,0.5798184952511564,0.22941316432654726,0.8915981192813447,6112,0.5168520942408377
B_high_surprisal_weak_seed27,20,0.5887,0.6330484330484331,0.4842281879194631,2.098423457063001,0.5709295478339264,0.24846135929721758,0.8915981192813447,6076,0.5284726793943384
