condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
C_goldilocks_weak_seed2,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650646,1.1978983532140843,0,
C_goldilocks_weak_seed2,1,0.5654,0.6059829059829059,0.4697986577181208,2.122511987091223,0.4861330111739932,0.15958206982329215,0.8734707346888317,12000,0.46108333333333335
C_goldilocks_weak_seed2,2,0.5618,0.6072649572649572,0.4546979865771812,2.1473879598414447,0.43850496218481416,0.12499649017355216,0.8556661100553674,12124,0.4348399868030353
C_goldilocks_weak_seed2,3,0.5587,0.6076923076923076,0.44328859060402687,2.132503144355919,0.41551544396015067,0.12499649017355216,0.8381729526078909,12097,0.45614615193849717
C_goldilocks_weak_seed2,4,0.5479,0.5944444444444444,0.438255033557047,2.1219380959711414,0.4117347211202504,0.1221676339730776,0.8324092478911541,12119,0.444096047528674
C_goldilocks_weak_seed2,5,0.5527,0.5972934472934472,0.4476510067114094,2.1194111801502094,0.38934572622680513,0.11093156070616436,0.8209805520675575,12051,0.4521616463364036
C_goldilocks_weak_seed2,6,0.5453,0.591025641025641,0.4375838926174497,2.1289199100721543,0.4004775665956327,0.09982033528110595,0.815314814531893,12092,0.46278531260337413
C_goldilocks_weak_seed2,7,0.5425,0.5846153846153846,0.44328859060402687,2.1131169208550453,0.3838276163660356,0.11093156070616436,0.7985076962155494,12054,0.46689895470383275
C_goldilocks_weak_seed2,8,0.5356,0.5762108262108262,0.4399328859060403,2.1181670193466133,0.3638434334159062,0.09431067947014242,0.8040787412649923,12057,0.47134444720909013
C_goldilocks_weak_seed2,9,0.5334,0.577065527065527,0.4305369127516778,2.11731568105015,0.3638434334159062,0.10536051565671518,0.8040787412649923,12167,0.4836031889537273
C_goldilocks_weak_seed2,10,0.5332,0.5764957264957264,0.4312080536912752,2.1115382925600112,0.3602527652851827,0.10536051565671518,0.8040787412649923,12152,0.48008558262014484
C_goldilocks_weak_seed2,11,0.5198,0.5650997150997151,0.41308724832214766,2.123352174696376,0.3531098777728127,0.09706171284202933,0.7929675158399463,12053,0.47050526839790924
C_goldilocks_weak_seed2,12,0.5235,0.5653846153846154,0.4248322147651007,2.1087833578765807,0.34955747616845007,0.09982033528110595,0.7874578600289889,12092,0.48470062851472046
C_goldilocks_weak_seed2,13,0.52,0.5675213675213675,0.4080536912751678,2.116599527634245,0.3424903089453676,0.09431067947014242,0.7929675158399463,12132,0.4976096274315859
C_goldilocks_weak_seed2,14,0.5152,0.5571225071225071,0.41644295302013423,2.107529108910416,0.3233107415601244,0.08338160893796408,0.7819783942643752,12043,0.5048575936228514
C_goldilocks_weak_seed2,15,0.5111,0.5498575498575499,0.4197986577181208,2.1173702981417426,0.33897536683792795,0.08610269905232185,0.7929675158399463,12088,0.5126571806750496
C_goldilocks_weak_seed2,16,0.5135,0.5504273504273505,0.42651006711409395,2.1172681361957166,0.33198233134696714,0.08883121370552283,0.7874578600289889,12176,0.50303876478318
C_goldilocks_weak_seed2,17,0.514,0.552991452991453,0.4221476510067114,2.143503415063528,0.32158362412608305,0.08610269905232185,0.7819783942643752,12062,0.4967667053556624
C_goldilocks_weak_seed2,18,0.5117,0.5548433048433048,0.41006711409395974,2.1171319170008482,0.32158362412608305,0.08338160893796408,0.7874578600289889,12108,0.492814667988107
C_goldilocks_weak_seed2,19,0.5107,0.5497150997150997,0.41879194630872485,2.1077929737273506,0.31129193808954947,0.07257069283376014,0.7819783942643752,12115,0.5057366900536525
C_goldilocks_weak_seed2,20,0.515,0.5551282051282052,0.4204697986577181,2.139980746696684,0.32158362412608305,0.08338160893796408,0.7874578600289889,12186,0.5100935499753816
