condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
J_ensemble_naive_seed17,0,0.5578,0.6048433048433048,0.4469798657718121,,0.9555566418236434,0.4616729767022203,1.2851486604933118,0,0,,
J_ensemble_naive_seed17,1,0.5231,0.5695156695156696,0.41375838926174496,2.1464892642809033,0.5643737618683796,0.17744277666888053,0.983645820006768,5000,5000,0.428,0.51275
J_ensemble_naive_seed17,2,0.5084,0.5596866096866097,0.3875838926174497,2.134019665372299,0.4195889197214689,0.12232876142963087,0.8566957828976085,5000,10000,0.4616,0.70045
J_ensemble_naive_seed17,3,0.4957,0.5457264957264957,0.37785234899328857,2.1324348750349937,0.32855661761093824,0.09860342077204406,0.7781367548656384,5000,15000,0.4806,0.7596
J_ensemble_naive_seed17,4,0.4878,0.5368945868945869,0.37214765100671143,2.1349186465795755,0.2806969918849258,0.0814238335079797,0.7450854847358229,5000,20000,0.499,0.7834
J_ensemble_naive_seed17,5,0.4854,0.535042735042735,0.36845637583892615,2.1323772673645016,0.24178953554138888,0.07711547239291457,0.693369759039193,5000,25000,0.5086,0.8054
J_ensemble_naive_seed17,6,0.4825,0.532051282051282,0.36577181208053694,2.11985386888986,0.2250465452059937,0.06969609740986288,0.6719208719714248,5000,30000,0.5216,0.8154
J_ensemble_naive_seed17,7,0.4783,0.5264957264957265,0.36476510067114093,2.112705317639346,0.20150789914781714,0.06772828246230478,0.6451672487734352,5000,35000,0.5174,0.81915
J_ensemble_naive_seed17,8,0.4768,0.5253561253561253,0.3624161073825503,2.129095455951994,0.18700070716576167,0.06357450610287556,0.6132145827373054,5000,40000,0.515,0.8208
J_ensemble_naive_seed17,9,0.4746,0.5226495726495727,0.36140939597315436,2.130983997150124,0.18411541904248113,0.06315073581124728,0.5890819603806575,5000,45000,0.514,0.8292
J_ensemble_naive_seed17,10,0.4737,0.5223646723646723,0.35906040268456374,2.1113693920932057,0.17274598475283004,0.05952333689127988,0.5663570147331292,5000,50000,0.5224,0.8368
J_ensemble_naive_seed17,11,0.472,0.5193732193732193,0.3604026845637584,2.133413544700524,0.16442152479364502,0.054568819156931674,0.5657093913806956,5000,50000,0.52,0.8322
J_ensemble_naive_seed17,12,0.4695,0.5165242165242165,0.3587248322147651,2.1104058461896424,0.1604336251309153,0.05509450568685856,0.5577240539845459,5000,50000,0.5266,0.8385
J_ensemble_naive_seed17,13,0.4688,0.5158119658119659,0.3580536912751678,2.1189133031777487,0.15704577932077607,0.04857639480262406,0.5485927272763546,5000,50000,0.5356,0.84565
J_ensemble_naive_seed17,14,0.4678,0.5135327635327636,0.36006711409395975,2.1254332228505457,0.1546899214610084,0.051335056907412066,0.5359256148470423,5000,50000,0.5304,0.84235
J_ensemble_naive_seed17,15,0.466,0.5118233618233619,0.3580536912751678,2.119325358403991,0.1492554141300299,0.05169870380945186,0.5384090035895106,5000,50000,0.5328,0.84295
J_ensemble_naive_seed17,16,0.4649,0.5106837606837606,0.35704697986577183,2.115051148324836,0.15348771277912276,0.04799733759408355,0.5248474520959203,5000,50000,0.533,0.85295
J_ensemble_naive_seed17,17,0.4647,0.5103988603988604,0.35704697986577183,2.1201438436609505,0.14659793736055743,0.047764758230746995,0.5151307857463951,5000,50000,0.5342,0.84965
J_ensemble_naive_seed17,18,0.462,0.5061253561253561,0.3580536912751678,2.113743317662624,0.13826405100042613,0.044586756412169616,0.49815459658523487,5000,50000,0.5378,0.85115
J_ensemble_naive_seed17,19,0.4622,0.5066951566951567,0.3573825503355705,2.1079935323352474,0.13989948556965104,0.04417981917267386,0.5034304484494828,5000,50000,0.5316,0.8535
J_ensemble_naive_seed17,20,0.4619,0.5065527065527066,0.3567114093959732,2.128692963747623,0.13657797338935793,0.046560768171690074,0.4938008997976989,5000,50000,0.5332,0.8555
