condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
K_diverse_ensemble_no_accumulate_seed21,0,0.541,0.5998575498575499,0.4023489932885906,,0.9636491713084827,0.44929024139267826,1.2698200962179416,0,0,,
K_diverse_ensemble_no_accumulate_seed21,1,0.5427,0.6058404558404559,0.3939597315436242,0.025989873529936855,0.9710679922359685,0.418424776328511,1.2737145102514587,502,502,0.0,0.50835
K_diverse_ensemble_no_accumulate_seed21,2,0.5359,0.596011396011396,0.39429530201342283,0.08099408233133512,0.9676094134203305,0.38777770683386664,1.2762523155320862,508,508,0.001968503937007874,0.502
K_diverse_ensemble_no_accumulate_seed21,3,0.5367,0.5981481481481481,0.3919463087248322,0.11113140431767993,0.9565433914017254,0.37481309476191244,1.2690915389161315,512,512,0.01171875,0.50515
K_diverse_ensemble_no_accumulate_seed21,4,0.5344,0.5957264957264957,0.38993288590604025,0.15088114794623442,0.964490924369982,0.3604990220648154,1.2704663212935539,518,518,0.003861003861003861,0.5031
K_diverse_ensemble_no_accumulate_seed21,5,0.5321,0.5928774928774929,0.3889261744966443,0.25969153860615846,0.9558858604966929,0.365912927092655,1.269241652312512,539,539,0.00927643784786642,0.50495
K_diverse_ensemble_no_accumulate_seed21,6,0.5396,0.5994301994301995,0.39865771812080536,0.2890263870073845,0.9631585473981985,0.3796624259267115,1.2731355958823263,546,546,0.020146520146520148,0.5112
K_diverse_ensemble_no_accumulate_seed21,7,0.5358,0.5972934472934472,0.39093959731543626,0.2849988932837023,0.9598563337425787,0.34773390537080895,1.2772832299354722,545,545,0.009174311926605505,0.4986
K_diverse_ensemble_no_accumulate_seed21,8,0.5383,0.6017094017094017,0.3889261744966443,0.2322009762473535,0.9571561640890329,0.36654135682838407,1.2704078663091378,533,533,0.009380863039399626,0.4958
K_diverse_ensemble_no_accumulate_seed21,9,0.5359,0.5954415954415955,0.39563758389261744,0.29692912319660925,0.9591040742879535,0.36798350162250987,1.2755130087575255,548,548,0.0072992700729927005,0.4934
K_diverse_ensemble_no_accumulate_seed21,10,0.5397,0.6007122507122508,0.3959731543624161,0.33366049674707404,0.9649200398006117,0.35941014431934243,1.2751661707610644,558,558,0.016129032258064516,0.5065
K_diverse_ensemble_no_accumulate_seed21,11,0.5365,0.5967236467236468,0.3946308724832215,0.33709981590527577,0.955242684526507,0.34262801082421496,1.2711719439614317,559,559,0.007155635062611807,0.5027
K_diverse_ensemble_no_accumulate_seed21,12,0.5429,0.6034188034188034,0.4003355704697987,0.3601112828216071,0.9576206418877274,0.359950056084232,1.2663959888907146,566,566,0.024734982332155476,0.5073
K_diverse_ensemble_no_accumulate_seed21,13,0.5342,0.5988603988603989,0.3818791946308725,0.29692912319660925,0.9519612465939091,0.3528207480698137,1.2622115054060616,548,548,0.01824817518248175,0.5024
K_diverse_ensemble_no_accumulate_seed21,14,0.5374,0.5985754985754985,0.3932885906040268,0.37846764560812685,0.9611259726461576,0.3523144049551687,1.2694704714973468,572,572,0.024475524475524476,0.49505
K_diverse_ensemble_no_accumulate_seed21,15,0.5371,0.5978632478632478,0.3939597315436242,0.3569333032607024,0.9567507998132239,0.3657004330080535,1.2717223641374675,565,565,0.012389380530973451,0.49275
K_diverse_ensemble_no_accumulate_seed21,16,0.5357,0.5990028490028491,0.3865771812080537,0.36325444533017787,0.9619819395872634,0.34015937214639724,1.2793419872013096,567,567,0.021164021164021163,0.5033
K_diverse_ensemble_no_accumulate_seed21,17,0.5329,0.5957264957264957,0.3848993288590604,0.3724807184501906,0.9584092893282858,0.33868484731621346,1.270174597267462,570,570,0.021052631578947368,0.4961
K_diverse_ensemble_no_accumulate_seed21,18,0.5325,0.5955840455840455,0.3838926174496644,0.38432823585031134,0.955880522590195,0.36180808936613157,1.2785585623917541,574,574,0.020905923344947737,0.49925
K_diverse_ensemble_no_accumulate_seed21,19,0.5368,0.5984330484330485,0.39161073825503356,0.3230989706833863,0.9499536842202627,0.3330094717312948,1.272228621870764,555,555,0.021621621621621623,0.51055
K_diverse_ensemble_no_accumulate_seed21,20,0.5323,0.5948717948717949,0.3848993288590604,0.33709981590527577,0.9558215076684106,0.33792335729186157,1.2661730102242044,559,559,0.017889087656529516,0.49875
