condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
A_no_filter_weak_seed27,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650646,1.1978983532140843,0,
A_no_filter_weak_seed27,1,0.5716,0.6202279202279203,0.4570469798657718,2.165457236287167,0.4984031037657874,0.13926206733235824,0.8915981192813447,20000,0.43115
A_no_filter_weak_seed27,2,0.571,0.6199430199430199,0.4557046979865772,2.1567566716765674,0.4700036292441356,0.1221676339730776,0.8503875025482237,20000,0.4197
A_no_filter_weak_seed27,3,0.5701,0.6169515669515669,0.4597315436241611,2.1575460594302687,0.45020100194798734,0.11653381625482795,0.8439700702922034,20000,0.42145
A_no_filter_weak_seed27,4,0.5631,0.6155270655270655,0.4395973154362416,2.1569082426606414,0.43850496218481416,0.11372876532722254,0.8324092478911541,20000,0.4284
A_no_filter_weak_seed27,5,0.5597,0.6153846153846154,0.4285234899328859,2.1513366547405894,0.43850496218481416,0.1025865887739931,0.8381729526078909,20000,0.43005
A_no_filter_weak_seed27,6,0.5515,0.606980056980057,0.42080536912751676,2.150366629039329,0.4193105149286966,0.1025865887739931,0.8381729526078909,20000,0.44385
A_no_filter_weak_seed27,7,0.5501,0.6018518518518519,0.42818791946308726,2.1463748098885147,0.4307829160909158,0.11372876532722254,0.8266785731821823,20000,0.4409
A_no_filter_weak_seed27,8,0.5467,0.6001424501424502,0.42080536912751676,2.1537230276041535,0.41551544396015067,0.10814215861858897,0.8209805520675575,20000,0.44025
A_no_filter_weak_seed27,9,0.5427,0.595014245014245,0.41946308724832215,2.1489202428539196,0.41551544396015067,0.11065262049740708,0.8324092478911541,20000,0.44265
A_no_filter_weak_seed27,10,0.5408,0.5954415954415955,0.4120805369127517,2.1491443629923404,0.4117347211202504,0.09982033528110595,0.815314814531893,20000,0.447
A_no_filter_weak_seed27,11,0.54,0.5887464387464387,0.42516778523489934,2.149977604268487,0.3930425881081257,0.09156719352439464,0.815314814531893,20000,0.4422
A_no_filter_weak_seed27,12,0.5448,0.5927350427350427,0.4318791946308725,2.1511219798001946,0.4117347211202504,0.08883121370552283,0.8209805520675575,20000,0.44785
A_no_filter_weak_seed27,13,0.5409,0.5927350427350427,0.41879194630872485,2.1430275073729197,0.40421588870623437,0.09706171284202933,0.8096809968136497,20000,0.45415
A_no_filter_weak_seed27,14,0.533,0.5867521367521368,0.4063758389261745,2.141002341263876,0.38199275192155707,0.09982033528110595,0.7985076962155494,20000,0.45935
A_no_filter_weak_seed27,15,0.5355,0.5858974358974359,0.4167785234899329,2.1402444982633346,0.38934572622680513,0.09431067947014242,0.8096809968136497,20000,0.4587
A_no_filter_weak_seed27,16,0.5303,0.5823361823361823,0.4077181208053691,2.1413424457410253,0.3746934494399562,0.08338160893796408,0.7985076962155494,20000,0.4506
A_no_filter_weak_seed27,17,0.5373,0.5884615384615385,0.4167785234899329,2.1374830904270907,0.37833644071845185,0.08883121370552283,0.8096809968136497,20000,0.4682
A_no_filter_weak_seed27,18,0.5358,0.5858974358974359,0.41778523489932884,2.143267627352034,0.37833644071845185,0.09156719352439464,0.7985076962155494,20000,0.4572
A_no_filter_weak_seed27,19,0.5422,0.5944444444444444,0.4191275167785235,2.1390409855632035,0.3930425881081257,0.08883121370552283,0.8209805520675575,20000,0.457
A_no_filter_weak_seed27,20,0.5423,0.5947293447293447,0.41879194630872485,2.143415505366976,0.38934572622680513,0.09431067947014242,0.815314814531893,20000,0.452
