condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
J_ensemble_naive_seed7,0,0.5598,0.6189458689458689,0.4204697986577181,,0.9644730965521862,0.46124732428047494,1.281330359071399,0,0,,
J_ensemble_naive_seed7,1,0.5168,0.5777777777777777,0.3731543624161074,2.131439580345966,0.573520155846414,0.18126774183830618,0.9729840184770112,5000,5000,0.4488,0.49955
J_ensemble_naive_seed7,2,0.4988,0.5612535612535613,0.3516778523489933,2.101268992047542,0.41607987794924495,0.12088611132234232,0.852085717299928,5000,10000,0.4786,0.70915
J_ensemble_naive_seed7,3,0.4828,0.5445868945868946,0.337248322147651,2.096929153345722,0.33800179552237725,0.10068390463330035,0.7723273139543478,5000,15000,0.5018,0.76325
J_ensemble_naive_seed7,4,0.4787,0.5386039886039886,0.33758389261744964,2.0951805636908447,0.28443607168993523,0.0832024083377312,0.7282913070062086,5000,20000,0.517,0.78875
J_ensemble_naive_seed7,5,0.4746,0.5331908831908831,0.3365771812080537,2.0972642534558554,0.24606487302364458,0.07381772195371399,0.6914146706432711,5000,25000,0.5212,0.81525
J_ensemble_naive_seed7,6,0.4728,0.5300569800569801,0.3379194630872483,2.08140114345056,0.22351886708648405,0.07337091405038114,0.6614668080356153,5000,30000,0.5208,0.81655
J_ensemble_naive_seed7,7,0.471,0.5287749287749288,0.33489932885906043,2.0805502426229023,0.20679468375510857,0.06799300131589364,0.6248631168568441,5000,35000,0.52,0.8339
J_ensemble_naive_seed7,8,0.4682,0.5269230769230769,0.32986577181208054,2.0754029293429905,0.1950191367039717,0.064381952799928,0.6159517429210873,5000,40000,0.5466,0.8333
J_ensemble_naive_seed7,9,0.4639,0.5233618233618234,0.3238255033557047,2.067569286552581,0.18599728393188852,0.05955656647830709,0.5809121147653765,5000,45000,0.5462,0.84205
J_ensemble_naive_seed7,10,0.4637,0.5237891737891738,0.3221476510067114,2.05884472709556,0.171481033955303,0.05789117455150872,0.5609582338905185,5000,50000,0.5234,0.84445
J_ensemble_naive_seed7,11,0.4618,0.5222222222222223,0.3194630872483222,2.0824993563277925,0.16712779739650396,0.053895455480051736,0.5554797316104741,5000,50000,0.5332,0.8465
J_ensemble_naive_seed7,12,0.4612,0.5212250712250712,0.3197986577181208,2.075801388318083,0.16789112707532217,0.052221087728176366,0.5463882553346165,5000,50000,0.5376,0.84885
J_ensemble_naive_seed7,13,0.4597,0.5192307692307693,0.3194630872483222,2.085620498472686,0.16036085255638932,0.05458462546736297,0.5422774094063444,5000,50000,0.5526,0.8494
J_ensemble_naive_seed7,14,0.4577,0.5178062678062678,0.31610738255033555,2.065982988859293,0.1586782821476676,0.051121043294523466,0.5367548031839915,5000,50000,0.5432,0.85415
J_ensemble_naive_seed7,15,0.457,0.5175213675213676,0.3144295302013423,2.060917328950375,0.15587048007234572,0.0535303041349003,0.5227320021555786,5000,50000,0.5432,0.859
J_ensemble_naive_seed7,16,0.455,0.5162393162393163,0.31073825503355706,2.059669457510518,0.15368449837492204,0.05139947511964079,0.511152750650996,5000,50000,0.5542,0.8616
J_ensemble_naive_seed7,17,0.4528,0.5136752136752136,0.3093959731543624,2.0703752810244995,0.147151191806569,0.04842578827856844,0.502580343809949,5000,50000,0.5488,0.8604
J_ensemble_naive_seed7,18,0.4524,0.5142450142450142,0.30671140939597313,2.0637094056630945,0.14296908218504306,0.048439335281002395,0.49656929064190475,5000,50000,0.5428,0.85525
J_ensemble_naive_seed7,19,0.4513,0.5135327635327636,0.3046979865771812,2.0633597766330456,0.14063940403208572,0.04851139760784432,0.4808447244276551,5000,50000,0.5512,0.8634
J_ensemble_naive_seed7,20,0.4511,0.513960113960114,0.3030201342281879,2.063273519153984,0.1329320654002391,0.04879619003318528,0.46701872903539626,5000,50000,0.5476,0.86845
