condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
I_diverse_ensemble_accumulate_seed4,0,0.5593,0.6088319088319089,0.4426174496644295,,0.9788709944119156,0.4274419330312751,1.295078277240673,0,0,,
I_diverse_ensemble_accumulate_seed4,1,0.5562,0.6034188034188034,0.4449664429530201,0.15088114794623442,0.9985787127061742,0.395028518947457,1.303304380592886,518,518,0.0,0.50235
I_diverse_ensemble_accumulate_seed4,2,0.5505,0.5984330484330485,0.4375838926174497,0.16302362949236596,1.0034601289867022,0.34650444544986825,1.3109659851641966,520,1038,0.0038461538461538464,0.4887
I_diverse_ensemble_accumulate_seed4,3,0.554,0.6008547008547008,0.4436241610738255,0.22248772265211328,1.0019686271134227,0.29926178962307515,1.319505206612085,531,1569,0.005649717514124294,0.4873
I_diverse_ensemble_accumulate_seed4,4,0.5474,0.5934472934472934,0.4389261744966443,0.17470401856075596,1.000472659515268,0.2635233717802854,1.307728347926477,522,2091,0.013409961685823755,0.48335
I_diverse_ensemble_accumulate_seed4,5,0.5451,0.587037037037037,0.4463087248322148,0.18596240733536548,0.99992326770864,0.22472046820600144,1.3129769051933367,524,2615,0.022900763358778626,0.4728
I_diverse_ensemble_accumulate_seed4,6,0.5419,0.5856125356125356,0.4389261744966443,0.2322009762473535,0.9991031465503755,0.16237616575447925,1.3203757187262442,533,3148,0.0450281425891182,0.4687
I_diverse_ensemble_accumulate_seed4,7,0.5431,0.5831908831908832,0.44865771812080535,0.21551362348884337,1.0007179155729684,0.146527904044422,1.3177850653444922,528,3676,0.05303030303030303,0.4699
I_diverse_ensemble_accumulate_seed4,8,0.539,0.5789173789173789,0.4449664429530201,0.25934868855518345,1.016511537054833,0.09851530513700281,1.331576854474058,537,4213,0.0521415270018622,0.45675
I_diverse_ensemble_accumulate_seed4,9,0.5371,0.5754985754985755,0.44664429530201344,0.24144374305653835,1.0065809050210448,0.08197018694243545,1.3230243817026774,532,4745,0.07330827067669173,0.4604
I_diverse_ensemble_accumulate_seed4,10,0.5351,0.5713675213675213,0.44966442953020136,0.28819162607693277,0.999184699767482,0.06018155404271926,1.3120619403353557,541,5286,0.07024029574861368,0.4535
I_diverse_ensemble_accumulate_seed4,11,0.5347,0.5710826210826211,0.448993288590604,0.3174072246881458,1.002755002476804,0.05277852825438053,1.3205500664204917,548,5834,0.07846715328467153,0.44905
I_diverse_ensemble_accumulate_seed4,12,0.5316,0.5643874643874643,0.45436241610738254,0.37268840004202647,1.01928962443901,0.042286544781304856,1.3308580518539261,555,6389,0.07207207207207207,0.46055
I_diverse_ensemble_accumulate_seed4,13,0.5317,0.5665242165242165,0.44966442953020136,0.36711318462344245,1.0046163299795752,0.034103511468559056,1.3181040719353625,553,6942,0.08860759493670886,0.44835
I_diverse_ensemble_accumulate_seed4,14,0.5279,0.5648148148148148,0.44093959731543625,0.44131509067236696,1.0118558833787017,0.027006207608442308,1.3246840270496596,567,7509,0.08465608465608465,0.4496
I_diverse_ensemble_accumulate_seed4,15,0.5241,0.5606837606837607,0.43791946308724833,0.5255068097555841,1.0091213723608066,0.024885653915522152,1.3317648167419391,588,8097,0.11904761904761904,0.44165
I_diverse_ensemble_accumulate_seed4,16,0.5239,0.5596866096866097,0.4395973154362416,0.5186093527384548,1.0155359594004696,0.02250101335685424,1.3311928994146378,586,8683,0.10068259385665529,0.44255
I_diverse_ensemble_accumulate_seed4,17,0.522,0.5566951566951567,0.44026845637583895,0.59613785353185,1.0068026606503404,0.019078133070346316,1.322503826416073,610,9293,0.13442622950819672,0.4488
I_diverse_ensemble_accumulate_seed4,18,0.5152,0.548005698005698,0.43791946308724833,0.5811365241414878,0.998147010572668,0.01893187710538903,1.3208758606431203,605,9898,0.14710743801652892,0.4378
I_diverse_ensemble_accumulate_seed4,19,0.5153,0.5495726495726496,0.43456375838926176,0.5530591551514616,1.0137834528811998,0.015900253435852503,1.3398526736994893,596,10494,0.14261744966442952,0.43615
I_diverse_ensemble_accumulate_seed4,20,0.5125,0.5474358974358975,0.4302013422818792,0.6692090499962475,1.0024683531097025,0.015822443586670197,1.3281570666526987,637,11131,0.13971742543171115,0.43335
