condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
B_high_surprisal_weak_seed20,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650646,1.1978983532140843,0,
B_high_surprisal_weak_seed20,1,0.5706,0.6165242165242165,0.46241610738255035,2.033542934455119,0.6069694843170581,0.25489224962749973,0.9288695140784835,6000,0.588
B_high_surprisal_weak_seed20,2,0.57,0.6236467236467237,0.4436241610738255,2.1241434864360156,0.5933018455884193,0.25167163492746175,0.9288695140784835,6026,0.5360106206438765
B_high_surprisal_weak_seed20,3,0.5758,0.6296296296296297,0.448993288590604,2.0875546485114245,0.5887871652339007,0.23572233351980404,0.9162907318716551,6066,0.549455984174085
B_high_surprisal_weak_seed20,4,0.5844,0.6368945868945869,0.46073825503355703,2.0974398179292777,0.5842927756460695,0.23889190828107915,0.9100601821210346,6048,0.529265873015873
B_high_surprisal_weak_seed20,5,0.5864,0.6391737891737892,0.4620805369127517,2.095496060912383,0.5842927756460695,0.2325627732294396,0.9038682118731287,6069,0.5313890261987148
B_high_surprisal_weak_seed20,6,0.5855,0.6448717948717949,0.44563758389261743,2.068023902998499,0.5933018455884193,0.2325627732294396,0.9038682118731287,6023,0.5332890586086668
B_high_surprisal_weak_seed20,7,0.5865,0.6386039886039886,0.46375838926174495,2.1102057696147476,0.5798184952511564,0.22314355131295974,0.8977143462987658,6134,0.5272253015976525
B_high_surprisal_weak_seed20,8,0.5922,0.642022792022792,0.4748322147651007,2.0883969315220923,0.5798184952511564,0.23224781233915065,0.8855190732049772,6129,0.5333659650840268
B_high_surprisal_weak_seed20,9,0.5854,0.6383190883190883,0.46073825503355703,2.0755529970430318,0.5753641449017841,0.22627344432188354,0.8855190732049772,6023,0.5339531794786652
B_high_surprisal_weak_seed20,10,0.5851,0.638034188034188,0.4604026845637584,2.073044793201326,0.5753641449017841,0.23572233351980404,0.8855190732049772,6144,0.5309244791666666
B_high_surprisal_weak_seed20,11,0.5895,0.6454415954415954,0.4577181208053691,2.095676328100758,0.5665145296248172,0.23889190828107915,0.8740713370948536,6036,0.5223658051689861
B_high_surprisal_weak_seed20,12,0.5853,0.6363247863247863,0.4651006711409396,2.099459781861123,0.5753641449017841,0.2325627732294396,0.8977143462987658,6030,0.5225538971807628
B_high_surprisal_weak_seed20,13,0.591,0.6452991452991453,0.46308724832214765,2.0737029954567645,0.5621189181517869,0.24207156119845472,0.8734707346888317,6144,0.5343424479166666
B_high_surprisal_weak_seed20,14,0.5878,0.6393162393162393,0.4664429530201342,2.11687858032627,0.5753641449017841,0.24526135656655088,0.8855190732049772,6062,0.5168261299901022
B_high_surprisal_weak_seed20,15,0.5778,0.6272079772079772,0.46140939597315433,2.080473948867007,0.5709295478339264,0.22941316432654726,0.8855190732049772,6054,0.5317145688800793
B_high_surprisal_weak_seed20,16,0.5752,0.6274928774928775,0.4520134228187919,2.1033932922549465,0.5709295478339264,0.210721031314418,0.8855190732049772,6029,0.5315972798142312
B_high_surprisal_weak_seed20,17,0.588,0.6397435897435897,0.46610738255033557,2.073512506156429,0.5753641449017841,0.2325627732294396,0.8915981192813447,6091,0.5327532424889181
B_high_surprisal_weak_seed20,18,0.5822,0.6292022792022792,0.4714765100671141,2.0980651926826357,0.5753641449017841,0.23889190828107915,0.8855190732049772,6111,0.5354279168712158
B_high_surprisal_weak_seed20,19,0.5767,0.6274928774928775,0.4570469798657718,2.0894167575753677,0.5798184952511564,0.23889190828107915,0.8915981192813447,6035,0.5410107705053853
B_high_surprisal_weak_seed20,20,0.579,0.636039886039886,0.4446308724832215,2.0887961759967824,0.5577425435519956,0.2325627732294396,0.8734707346888317,6027,0.5468724074995852
