condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
K_diverse_ensemble_no_accumulate_seed14,0,0.5618,0.6182336182336182,0.42885906040268457,,0.9547047990125742,0.4663260651137893,1.2629588858424265,0,0,,
K_diverse_ensemble_no_accumulate_seed14,1,0.559,0.6182336182336182,0.41946308724832215,0.19683246901013113,0.9622999172631439,0.4349546078200585,1.2921578025681728,526,526,0.0,0.5161
K_diverse_ensemble_no_accumulate_seed14,2,0.5558,0.6173789173789174,0.41073825503355704,0.33018109005514895,0.9743336683859556,0.40761596064496813,1.2969812407149166,557,557,0.0017953321364452424,0.50295
K_diverse_ensemble_no_accumulate_seed14,3,0.5586,0.6166666666666667,0.42181208053691277,0.3872123751843606,0.9626385732386816,0.38270615554509285,1.2823953391218177,575,575,0.01565217391304348,0.4975
K_diverse_ensemble_no_accumulate_seed14,4,0.5558,0.6166666666666667,0.41241610738255036,0.38469443530178254,0.9718964819509475,0.3893510401175782,1.295777490219924,571,571,0.008756567425569177,0.5025
K_diverse_ensemble_no_accumulate_seed14,5,0.5557,0.6156695156695157,0.41442953020134227,0.4065820843501172,0.9814935406724186,0.39568519889733367,1.297147040811991,582,582,0.013745704467353952,0.49615
K_diverse_ensemble_no_accumulate_seed14,6,0.5576,0.6185185185185185,0.4140939597315436,0.43437517121436175,0.9649098093581846,0.38142266191834634,1.287390707004086,593,593,0.02023608768971332,0.5093
K_diverse_ensemble_no_accumulate_seed14,7,0.5573,0.6186609686609686,0.412751677852349,0.5114138022119652,0.9810257359780459,0.3853860381039363,1.3005922328454351,622,622,0.03858520900321544,0.50505
K_diverse_ensemble_no_accumulate_seed14,8,0.5619,0.6200854700854701,0.4248322147651007,0.48813418336546477,0.9596529768501455,0.37965684519269555,1.2836318123912764,602,602,0.03322259136212625,0.50595
K_diverse_ensemble_no_accumulate_seed14,9,0.5563,0.6158119658119658,0.4161073825503356,0.5269384520372273,0.9675456556970001,0.3670949012899376,1.296509260562153,624,624,0.02564102564102564,0.50535
K_diverse_ensemble_no_accumulate_seed14,10,0.5576,0.6175213675213675,0.41644295302013423,0.4646483952960155,0.9686823146854703,0.39688573849541536,1.3024598648127768,599,599,0.02671118530884808,0.50415
K_diverse_ensemble_no_accumulate_seed14,11,0.558,0.617948717948718,0.4167785234899329,0.4621206120531643,0.9767490095130427,0.3822316801454282,1.3031084294816009,601,601,0.033277870216306155,0.5088
K_diverse_ensemble_no_accumulate_seed14,12,0.5577,0.6168091168091168,0.4184563758389262,0.47293627983259195,0.9671439210358014,0.39147269327204237,1.307576687897361,606,606,0.039603960396039604,0.49925
K_diverse_ensemble_no_accumulate_seed14,13,0.5614,0.6206552706552707,0.42181208053691277,0.47503852221469434,0.9804844140819555,0.4009320449245782,1.3073884968441045,607,607,0.026359143327841845,0.49555
K_diverse_ensemble_no_accumulate_seed14,14,0.5627,0.6225071225071225,0.42181208053691277,0.43886014677565366,0.9768873609266946,0.3993486850981573,1.3065523721012566,591,591,0.01692047377326565,0.4976
K_diverse_ensemble_no_accumulate_seed14,15,0.562,0.6227920227920228,0.41879194630872485,0.4771210423274437,0.9749757289975438,0.3963830986999876,1.3108175116224814,608,608,0.03782894736842105,0.50555
K_diverse_ensemble_no_accumulate_seed14,16,0.5596,0.6196581196581197,0.4181208053691275,0.48207709362856466,0.968137755505751,0.3819943411669074,1.2936950460971361,607,607,0.02800658978583196,0.50275
K_diverse_ensemble_no_accumulate_seed14,17,0.5565,0.6155270655270655,0.4174496644295302,0.5082944547061599,0.9669662379695569,0.3841863765322908,1.2984386864248976,617,617,0.04700162074554295,0.49695
K_diverse_ensemble_no_accumulate_seed14,18,0.5596,0.6183760683760684,0.4211409395973154,0.5269384520372273,0.972183712771988,0.37637740521611035,1.2914688717553926,624,624,0.04006410256410257,0.5015
K_diverse_ensemble_no_accumulate_seed14,19,0.5578,0.617948717948718,0.4161073825503356,0.514687052780036,0.9833980046569286,0.3794812883250697,1.3044573737122485,608,608,0.03618421052631579,0.50835
K_diverse_ensemble_no_accumulate_seed14,20,0.5554,0.6122507122507123,0.4214765100671141,0.5596425740600898,0.9695919961991578,0.3803782988245889,1.3028911722303578,621,621,0.037037037037037035,0.50105
