condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,synthetic_label_error
B_high_surprisal_weak_seed30,0,0.5625,0.6032763532763533,0.4664429530201342,,0.8567834645901004,0.3664911015650646,1.1978983532140843,0,
B_high_surprisal_weak_seed30,1,0.5736,0.6115384615384616,0.4842281879194631,2.021346537458686,0.6069694843170581,0.22941316432654726,0.9352187417571262,6000,0.5933333333333334
B_high_surprisal_weak_seed30,2,0.5828,0.6331908831908832,0.4640939597315436,2.1135867328543556,0.5842927756460695,0.22941316432654726,0.9288695140784835,6054,0.5363396101750908
B_high_surprisal_weak_seed30,3,0.5878,0.6401709401709401,0.46442953020134226,2.082674776747078,0.5933018455884193,0.25489224962749973,0.9162907318716551,6098,0.5603476549688422
B_high_surprisal_weak_seed30,4,0.5938,0.6481481481481481,0.4657718120805369,2.097480696538473,0.5842927756460695,0.24207156119845472,0.9100601821210346,6066,0.5352786020441807
B_high_surprisal_weak_seed30,5,0.5932,0.65,0.4593959731543624,2.076468963988355,0.5842927756460695,0.23572233351980404,0.9038682118731287,6131,0.5351492415592889
B_high_surprisal_weak_seed30,6,0.587,0.6391737891737892,0.4640939597315436,2.110437672787376,0.5709295478339264,0.24526135656655088,0.8794767587490292,6002,0.5223258913695434
B_high_surprisal_weak_seed30,7,0.5874,0.645014245014245,0.45167785234899327,2.1064540757362082,0.5709295478339264,0.25167163492746175,0.8855190732049772,6024,0.5371845949535192
B_high_surprisal_weak_seed30,8,0.5829,0.6401709401709401,0.44798657718120805,2.069806115415797,0.5665145296248172,0.22941316432654726,0.8855190732049772,6046,0.5401918623883559
B_high_surprisal_weak_seed30,9,0.5745,0.6267806267806267,0.4513422818791946,2.098544596160214,0.5753641449017841,0.23572233351980404,0.8915981192813447,6067,0.5292566342508653
B_high_surprisal_weak_seed30,10,0.5862,0.6378917378917379,0.46442953020134226,2.0747527270729775,0.5753641449017841,0.23572233351980404,0.8915981192813447,6034,0.5344713291349023
B_high_surprisal_weak_seed30,11,0.5903,0.6418803418803419,0.46879194630872484,2.0932787773005193,0.5842927756460695,0.25167163492746175,0.8977143462987658,6080,0.5233552631578947
B_high_surprisal_weak_seed30,12,0.5846,0.6323361823361824,0.4721476510067114,2.096663656704781,0.5753641449017841,0.23572233351980404,0.8855190732049772,6145,0.5272579332790887
B_high_surprisal_weak_seed30,13,0.5833,0.6374643874643875,0.4557046979865772,2.085346000452811,0.5842927756460695,0.25489224962749973,0.8915981192813447,6021,0.5296462381664175
B_high_surprisal_weak_seed30,14,0.5796,0.636039886039886,0.44664429530201344,2.085216701289821,0.5709295478339264,0.23540637749076787,0.8855190732049772,6064,0.5347955145118733
B_high_surprisal_weak_seed30,15,0.5731,0.6229344729344729,0.4557046979865772,2.09530642019562,0.5665145296248172,0.24846135929721758,0.8615658321825417,6078,0.5421191181309641
B_high_surprisal_weak_seed30,16,0.5806,0.6217948717948718,0.4835570469798658,2.0945361174157044,0.5753641449017841,0.24207156119845472,0.8915981192813447,6076,0.5375246872942725
B_high_surprisal_weak_seed30,17,0.5887,0.6383190883190883,0.47181208053691276,2.095908268798571,0.5798184952511564,0.24526135656655088,0.8915981192813447,6103,0.5367851876126495
B_high_surprisal_weak_seed30,18,0.5826,0.6371794871794871,0.4540268456375839,2.0788052562976223,0.5842927756460695,0.23889190828107915,0.9038682118731287,6045,0.5437551695616212
B_high_surprisal_weak_seed30,19,0.5847,0.6378917378917379,0.4593959731543624,2.099949694624935,0.5665145296248172,0.23572233351980404,0.8794767587490292,6042,0.5448526977821914
B_high_surprisal_weak_seed30,20,0.5835,0.6329059829059829,0.4671140939597315,2.084469291841832,0.5887871652339007,0.22941316432654726,0.8915981192813447,6032,0.5311671087533156
