condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
J_ensemble_naive_seed19,0,0.559,0.6035612535612536,0.4540268456375839,,0.9287217027421293,0.43188853743484107,1.240721158485893,0,0,,
J_ensemble_naive_seed19,1,0.5235,0.5733618233618234,0.40604026845637586,2.153928193317736,0.5449181266746497,0.1529474241776923,0.9625379083337399,5000,5000,0.4298,0.50955
J_ensemble_naive_seed19,2,0.5042,0.5566951566951567,0.38053691275167784,2.1437728751153804,0.4019056901505854,0.09797254066046183,0.8379504184262573,5000,10000,0.4666,0.71375
J_ensemble_naive_seed19,3,0.4951,0.5485754985754986,0.3691275167785235,2.1347907007170694,0.3236703558526184,0.08140162136627602,0.7688309324657535,5000,15000,0.4942,0.76455
J_ensemble_naive_seed19,4,0.4849,0.5383190883190884,0.35906040268456374,2.1355615847666933,0.27429071052172727,0.0688796589684469,0.7152684859784063,5000,20000,0.5098,0.77885
J_ensemble_naive_seed19,5,0.4785,0.530911680911681,0.35503355704697986,2.1322486035771435,0.2400420902944888,0.05738093376276861,0.6853030886210809,5000,25000,0.5062,0.80455
J_ensemble_naive_seed19,6,0.4755,0.527920227920228,0.35201342281879194,2.1345881250522605,0.2154271409112556,0.05505400686176393,0.6370958032831756,5000,30000,0.5168,0.8212
J_ensemble_naive_seed19,7,0.473,0.5252136752136752,0.35,2.121198934250801,0.2030670939990627,0.05523139676565629,0.6177130315367104,5000,35000,0.515,0.82865
J_ensemble_naive_seed19,8,0.4709,0.5232193732193732,0.3476510067114094,2.1283253085047047,0.19465139938076345,0.05209839217466943,0.5988018819960542,5000,40000,0.5226,0.828
J_ensemble_naive_seed19,9,0.4681,0.5202279202279202,0.3453020134228188,2.1160726711634825,0.18009813580019265,0.0469206937571944,0.5603295087275196,5000,45000,0.5162,0.84065
J_ensemble_naive_seed19,10,0.4671,0.5189458689458689,0.34496644295302015,2.1189406345081614,0.1687556572669165,0.047539929531920926,0.554030894702669,5000,50000,0.523,0.84775
J_ensemble_naive_seed19,11,0.4658,0.5180911680911681,0.34261744966442953,2.1240972430667986,0.16263162181696944,0.04337130665319145,0.5359097312596579,5000,50000,0.5262,0.84875
J_ensemble_naive_seed19,12,0.465,0.5172364672364672,0.3419463087248322,2.127434941017137,0.16246497301588342,0.04317060647313013,0.5215195078916921,5000,50000,0.5198,0.84915
J_ensemble_naive_seed19,13,0.4636,0.5166666666666667,0.33859060402684565,2.132753045495525,0.16195228126514946,0.04319344208447482,0.5138754975728225,5000,50000,0.5348,0.843
J_ensemble_naive_seed19,14,0.4623,0.5143874643874644,0.3395973154362416,2.1279928910109325,0.15807999991049523,0.0410379902540144,0.49969948592510643,5000,50000,0.5372,0.84805
J_ensemble_naive_seed19,15,0.4617,0.514102564102564,0.338255033557047,2.127502583081796,0.1560946615032899,0.044385982057378176,0.49302575992288616,5000,50000,0.5304,0.85685
J_ensemble_naive_seed19,16,0.461,0.5135327635327636,0.337248322147651,2.122198685757673,0.15000045677712004,0.043053801560857405,0.4702393119584803,5000,50000,0.5264,0.85735
J_ensemble_naive_seed19,17,0.4584,0.5112535612535613,0.3338926174496644,2.1236350804630546,0.14790534546072515,0.035813134098498185,0.47070882152357746,5000,50000,0.5448,0.8603
J_ensemble_naive_seed19,18,0.4576,0.510968660968661,0.3318791946308725,2.1169644735704427,0.13976229740255275,0.037304815583091795,0.45697201359419554,5000,50000,0.5298,0.8615
J_ensemble_naive_seed19,19,0.4588,0.5118233618233619,0.3338926174496644,2.11881491414386,0.13546370317463519,0.03599987335795066,0.44747016381357574,5000,50000,0.5402,0.86035
J_ensemble_naive_seed19,20,0.4564,0.5095441595441595,0.33120805369127515,2.127894115789565,0.13328217306605572,0.03578017249678788,0.4300736182166242,5000,50000,0.5402,0.8601
