condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
I_diverse_ensemble_accumulate_seed29,0,0.5545,0.595014245014245,0.4590604026845638,,0.9441787212638039,0.46088709889948176,1.2790859396827374,0,0,,
I_diverse_ensemble_accumulate_seed29,1,0.5559,0.596011396011396,0.46140939597315433,0.1446218376397917,0.94985587939864,0.41941866359849794,1.2827078988809977,517,517,0.0,0.5029
I_diverse_ensemble_accumulate_seed29,2,0.5513,0.5866096866096866,0.46812080536912754,0.20734292102244029,0.9556207699043573,0.3848927918368682,1.287347751811866,528,1045,0.003787878787878788,0.5005
I_diverse_ensemble_accumulate_seed29,3,0.5474,0.5821937321937322,0.46543624161073827,0.24162893126180962,0.9657589585992478,0.3385691484686502,1.2899177560920947,535,1580,0.020560747663551402,0.48245
I_diverse_ensemble_accumulate_seed29,4,0.5477,0.584045584045584,0.4620805369127517,0.32666084120494177,0.9629739943565141,0.29402240402055396,1.3006421283971996,556,2136,0.03597122302158273,0.4864
I_diverse_ensemble_accumulate_seed29,5,0.5448,0.58005698005698,0.46174496644295304,0.3046360973472382,0.9792130492857493,0.25057140999312255,1.314135098058271,550,2686,0.06727272727272728,0.4782
I_diverse_ensemble_accumulate_seed29,6,0.5429,0.5813390313390313,0.45234899328859063,0.3158471143063053,0.9765753462034851,0.19998506002531585,1.2993144851367142,553,3239,0.05786618444846293,0.4729
I_diverse_ensemble_accumulate_seed29,7,0.5388,0.5723646723646724,0.4597315436241611,0.2890263870073845,0.9701786153724714,0.1257015081161505,1.3051764328644755,546,3785,0.09157509157509157,0.47875
I_diverse_ensemble_accumulate_seed29,8,0.5402,0.5742165242165242,0.46006711409395973,0.34386109281897115,0.9746644005646422,0.10748167205173226,1.3121250387678312,561,4346,0.09090909090909091,0.4718
I_diverse_ensemble_accumulate_seed29,9,0.536,0.5700854700854701,0.4557046979865772,0.36325444533017787,0.9687935685650908,0.06846074768989875,1.3102802710446875,567,4913,0.08465608465608465,0.46685
I_diverse_ensemble_accumulate_seed29,10,0.535,0.5705128205128205,0.4513422818791946,0.37549022457339853,0.9713345370805926,0.05473110942487251,1.3131071382336135,571,5484,0.12784588441331,0.4692
I_diverse_ensemble_accumulate_seed29,11,0.5342,0.5665242165242165,0.45805369127516776,0.3230989706833863,0.9640909375393949,0.04003869735448336,1.3104318199253597,555,6039,0.12972972972972974,0.46245
I_diverse_ensemble_accumulate_seed29,12,0.5289,0.5650997150997151,0.4436241610738255,0.35371991364833755,0.9784932749182469,0.02936294200378058,1.3068719822102246,564,6603,0.17198581560283688,0.46215
I_diverse_ensemble_accumulate_seed29,13,0.5313,0.5648148148148148,0.45234899328859063,0.40389975729816696,0.9668195516129146,0.025804998049842556,1.2988745092566287,581,7184,0.1514629948364888,0.46545
I_diverse_ensemble_accumulate_seed29,14,0.5281,0.5605413105413105,0.45167785234899327,0.36325444533017787,0.9767817557789669,0.020452825273523673,1.3125725980914136,567,7751,0.13932980599647266,0.45555
I_diverse_ensemble_accumulate_seed29,15,0.5256,0.554985754985755,0.4563758389261745,0.3694386098215071,0.9542796205239014,0.018028243219571298,1.3006462326027934,569,8320,0.15817223198594024,0.4666
I_diverse_ensemble_accumulate_seed29,16,0.5272,0.5595441595441596,0.45100671140939597,0.41704348123218404,0.9594165402751766,0.014092740293382047,1.2995992180514389,586,8906,0.12798634812286688,0.46075
I_diverse_ensemble_accumulate_seed29,17,0.5267,0.5547008547008547,0.46073825503355703,0.40389975729816696,0.9534689978654121,0.014198903190922785,1.2874899807682465,581,9487,0.1514629948364888,0.45785
I_diverse_ensemble_accumulate_seed29,18,0.526,0.553988603988604,0.46006711409395973,0.3569333032607024,0.9611628880233647,0.011915914297682387,1.3005122460647147,565,10052,0.1663716814159292,0.45935
I_diverse_ensemble_accumulate_seed29,19,0.5268,0.5591168091168092,0.4506711409395973,0.4319718404569929,0.9534605734566799,0.011798911893635852,1.296437063820524,592,10644,0.13175675675675674,0.44445
I_diverse_ensemble_accumulate_seed29,20,0.5265,0.5565527065527065,0.4557046979865772,0.4339275607535476,0.9606175917263482,0.012480490241687446,1.2937647150781582,589,11233,0.14261460101867574,0.4548
