condition,generation,acc_all,acc_head,acc_tail,diversity_entropy,median_surprisal_test,p10_surprisal_test,p90_surprisal_test,n_synth_filtered,n_synth_accumulated,synthetic_label_error,agreement_rate
I_diverse_ensemble_accumulate_seed17,0,0.5578,0.6048433048433048,0.4469798657718121,,0.9555566418236434,0.4616729767022203,1.285148660493312,0,0,,
I_diverse_ensemble_accumulate_seed17,1,0.5582,0.6038461538461538,0.4506711409395973,0.15701295866435447,0.9697617657909925,0.40642833488074087,1.299597783776254,519,519,0.0,0.51275
I_diverse_ensemble_accumulate_seed17,2,0.5521,0.6,0.43926174496644294,0.3046360973472382,0.9933590753603504,0.3902252740619386,1.3258750529272352,550,1069,0.0,0.50795
I_diverse_ensemble_accumulate_seed17,3,0.5534,0.5991452991452991,0.44563758389261743,0.41446756344733904,0.9928875065051097,0.32200475355019254,1.3160616095606577,585,1654,0.005128205128205128,0.4988
I_diverse_ensemble_accumulate_seed17,4,0.548,0.5914529914529915,0.44563758389261743,0.36636336737571623,0.9884087434076672,0.26826136189683375,1.306588999129186,568,2222,0.00528169014084507,0.49225
I_diverse_ensemble_accumulate_seed17,5,0.5443,0.5861823361823362,0.44563758389261743,0.4391120712358192,0.982112982830999,0.22576892992221323,1.3083645524232717,595,2817,0.018487394957983194,0.487
I_diverse_ensemble_accumulate_seed17,6,0.5364,0.5806267806267806,0.43221476510067114,0.4414462449291079,0.9847035751457183,0.17155349305063186,1.3156067546987915,596,3413,0.0436241610738255,0.48795
I_diverse_ensemble_accumulate_seed17,7,0.5369,0.5752136752136752,0.44664429530201344,0.4759219511440737,0.9652663293224165,0.12380822968017104,1.3070273474868066,612,4025,0.07026143790849673,0.4784
I_diverse_ensemble_accumulate_seed17,8,0.527,0.5672364672364673,0.43221476510067114,0.5073747394110771,0.9692142849305188,0.07601532174729583,1.310624941220281,629,4654,0.06677265500794913,0.47675
I_diverse_ensemble_accumulate_seed17,9,0.5265,0.5696581196581196,0.4248322147651007,0.5314298373600556,0.9686982491827363,0.056541053716260815,1.2993855374978782,644,5298,0.08850931677018634,0.46905
I_diverse_ensemble_accumulate_seed17,10,0.5218,0.55997150997151,0.4318791946308725,0.5314298373600556,0.9643483863679799,0.045502464012530525,1.2940545452014927,644,5942,0.08074534161490683,0.46135
I_diverse_ensemble_accumulate_seed17,11,0.5207,0.5574074074074075,0.4342281879194631,0.5687805142964326,0.9606892884804451,0.029314531673677865,1.2910588476014073,672,6614,0.13095238095238096,0.4638
I_diverse_ensemble_accumulate_seed17,12,0.5184,0.5552706552706552,0.43154362416107384,0.5711237737078977,0.9640935118159802,0.027139561669726017,1.298717514241535,674,7288,0.13649851632047477,0.457
I_diverse_ensemble_accumulate_seed17,13,0.5149,0.5521367521367522,0.42718120805369125,0.5387731653970526,0.9531844277448911,0.021509982056976615,1.2938686646811732,649,7937,0.14791987673343607,0.4426
I_diverse_ensemble_accumulate_seed17,14,0.5167,0.5544159544159544,0.4278523489932886,0.5699570754685649,0.9534205440488266,0.020704650315391416,1.2902865147584968,673,8610,0.14413075780089152,0.4534
I_diverse_ensemble_accumulate_seed17,15,0.5088,0.5447293447293448,0.42416107382550333,0.5790219069254708,0.9695479894496442,0.019579604074002926,1.2954335930388723,681,9291,0.18649045521292218,0.44365
I_diverse_ensemble_accumulate_seed17,16,0.5103,0.5465811965811965,0.4248322147651007,0.5915303517568228,0.9611451513478667,0.01734447125298197,1.290346019647537,693,9984,0.18326118326118326,0.4408
I_diverse_ensemble_accumulate_seed17,17,0.5072,0.5411680911680912,0.42718120805369125,0.5779217946808969,0.9511960049598853,0.015161647917000576,1.2975346023601904,680,10664,0.2088235294117647,0.4458
I_diverse_ensemble_accumulate_seed17,18,0.5091,0.5447293447293448,0.42516778523489934,0.5843864753598164,0.9528931376018183,0.01441995079520936,1.3002569024625632,686,11350,0.20408163265306123,0.4474
I_diverse_ensemble_accumulate_seed17,19,0.5053,0.539031339031339,0.42583892617449665,0.5722806987998472,0.9652594109396799,0.012651069019743104,1.3099591182464645,675,12025,0.17037037037037037,0.44255
I_diverse_ensemble_accumulate_seed17,20,0.5058,0.5423076923076923,0.4197986577181208,0.6010398748007294,0.9638328093866892,0.013967054274269143,1.2967603497040308,703,12728,0.2119487908961593,0.43555
